日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/07/01,"14,627.60","46,984.69",2026-07-01,14627.6,46984.69,0,0
115/07/02,"14,606.80","46,958.62",2026-07-02,14606.8,46958.62,0,0
115/07/03,"14,736.27","47,380.03",2026-07-03,14736.27,47380.03,0,0
115/07/06,"14,777.84","47,526.11",2026-07-06,14777.84,47526.11,0,0
115/07/07,"14,498.90","46,637.57",2026-07-07,14498.9,46637.57,0,0
115/07/08,"14,582.76","47,064.57",2026-07-08,14582.76,47064.57,0,0
115/07/09,"14,614.00","47,241.10",2026-07-09,14614.0,47241.1,0,0
115/07/13,"14,499.58","47,000.51",2026-07-13,14499.58,47000.51,0,0
115/07/14,"14,426.79","46,775.65",2026-07-14,14426.79,46775.65,0,0
115/07/15,"14,727.48","47,773.74",2026-07-15,14727.48,47773.74,0,0
115/07/16,"14,557.08","47,330.68",2026-07-16,14557.08,47330.68,0,0
115/07/17,"14,044.87","45,665.29",2026-07-17,14044.87,45665.29,0,0
115/07/20,"13,825.77","44,952.89",2026-07-20,13825.77,44952.89,0,0
115/07/21,"14,208.65","46,295.48",2026-07-21,14208.65,46295.48,0,0
115/07/22,"14,585.35","47,522.88",2026-07-22,14585.35,47522.88,0,0
