日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/09/01,"6,057.23","16,710.45",2022-09-01,6057.23,16710.45,0,0
111/09/02,"5,986.06","16,514.11",2022-09-02,5986.06,16514.11,0,0
111/09/05,"5,999.66","16,551.65",2022-09-05,5999.66,16551.65,0,0
111/09/06,"5,996.25","16,542.22",2022-09-06,5996.25,16542.22,0,0
111/09/07,"5,947.86","16,408.73",2022-09-07,5947.86,16408.73,0,0
111/09/08,"6,039.77","16,662.29",2022-09-08,6039.77,16662.29,0,0
111/09/12,"6,096.73","16,819.43",2022-09-12,6096.73,16819.43,0,0
111/09/13,"6,130.36","16,912.22",2022-09-13,6130.36,16912.22,0,0
111/09/14,"6,038.50","16,658.79",2022-09-14,6038.5,16658.79,0,0
111/09/15,"6,098.45","16,824.17",2022-09-15,6098.45,16824.17,0,0
111/09/16,"6,062.39","16,724.71",2022-09-16,6062.39,16724.71,0,0
111/09/19,"5,997.33","16,545.21",2022-09-19,5997.33,16545.21,0,0
111/09/20,"5,982.46","16,504.18",2022-09-20,5982.46,16504.18,0,0
111/09/21,"5,895.80","16,265.11",2022-09-21,5895.8,16265.11,0,0
