日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/03/02,"6,054.71","9,976.87",2015-03-02,6054.71,9976.87,0,0
104/03/03,"6,065.78","9,995.12",2015-03-03,6065.78,9995.12,0,0
104/03/04,"6,061.03","9,987.29",2015-03-04,6061.03,9987.29,0,0
104/03/05,"6,049.07","9,967.58",2015-03-05,6049.07,9967.58,0,0
104/03/06,"6,072.03","10,005.41",2015-03-06,6072.03,10005.41,0,0
104/03/09,"6,047.44","9,964.89",2015-03-09,6047.44,9964.89,0,0
104/03/10,"6,026.15","9,929.80",2015-03-10,6026.15,9929.8,0,0
104/03/11,"5,963.95","9,827.31",2015-03-11,5963.95,9827.31,0,0
104/03/12,"6,028.65","9,933.93",2015-03-12,6028.65,9933.93,0,0
104/03/13,"6,022.12","9,923.17",2015-03-13,6022.12,9923.17,0,0
104/03/16,"5,988.78","9,868.23",2015-03-16,5988.78,9868.23,0,0
104/03/17,"5,980.44","9,854.49",2015-03-17,5980.44,9854.49,0,0
104/03/18,"6,012.13","9,906.70",2015-03-18,6012.13,9906.7,0,0
104/03/19,"6,065.12","9,994.02",2015-03-19,6065.12,9994.02,0,0
104/03/20,"6,029.94","9,936.05",2015-03-20,6029.94,9936.05,0,0
104/03/23,"6,030.26","9,936.58",2015-03-23,6030.26,9936.58,0,0
104/03/24,"6,037.20","9,948.02",2015-03-24,6037.2,9948.02,0,0
104/03/25,"5,980.83","9,855.13",2015-03-25,5980.83,9855.13,0,0
104/03/26,"5,984.98","9,861.96",2015-03-26,5984.98,9861.96,0,0
104/03/27,"5,929.78","9,771.00",2015-03-27,5929.78,9771.0,0,0
104/03/30,"5,941.70","9,790.65",2015-03-30,5941.7,9790.65,0,0
104/03/31,"5,972.57","9,841.52",2015-03-31,5972.57,9841.52,0,0
