日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/09/01,"8,084.87","23,423.25",2023-09-01,8084.87,23423.25,0,0
112/09/04,"8,155.12","23,626.80",2023-09-04,8155.12,23626.8,0,0
112/09/05,"8,209.96","23,785.68",2023-09-05,8209.96,23785.68,0,0
112/09/06,"8,231.98","23,849.45",2023-09-06,8231.98,23849.45,0,0
112/09/07,"8,190.40","23,728.99",2023-09-07,8190.4,23728.99,0,0
112/09/08,"8,161.38","23,644.91",2023-09-08,8161.38,23644.91,0,0
112/09/11,"8,000.50","23,211.79",2023-09-11,8000.5,23211.79,0,0
112/09/12,"8,012.49","23,246.57",2023-09-12,8012.49,23246.57,0,0
112/09/13,"8,023.25","23,277.79",2023-09-13,8023.25,23277.79,0,0
112/09/14,"8,152.10","23,651.62",2023-09-14,8152.1,23651.62,0,0
112/09/15,"8,219.23","23,846.38",2023-09-15,8219.23,23846.38,0,0
112/09/18,"8,108.37","23,524.73",2023-09-18,8108.37,23524.73,0,0
112/09/19,"8,066.31","23,402.73",2023-09-19,8066.31,23402.73,0,0
112/09/20,"8,047.90","23,349.32",2023-09-20,8047.9,23349.32,0,0
112/09/21,"7,970.31","23,124.18",2023-09-21,7970.31,23124.18,0,0
112/09/22,"8,034.45","23,310.27",2023-09-22,8034.45,23310.27,0,0
112/09/25,"8,065.01","23,398.95",2023-09-25,8065.01,23398.95,0,0
