日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/01/02,"5,581.49","8,784.36",2014-01-02,5581.49,8784.36,0,0
103/01/03,"5,538.40","8,716.54",2014-01-03,5538.4,8716.54,0,0
103/01/06,"5,471.80","8,611.73",2014-01-06,5471.8,8611.73,0,0
103/01/07,"5,498.58","8,653.87",2014-01-07,5498.58,8653.87,0,0
103/01/08,"5,557.25","8,746.21",2014-01-08,5557.25,8746.21,0,0
103/01/09,"5,531.02","8,704.93",2014-01-09,5531.02,8704.93,0,0
103/01/10,"5,560.19","8,750.83",2014-01-10,5560.19,8750.83,0,0
103/01/13,"5,574.34","8,773.11",2014-01-13,5574.34,8773.11,0,0
103/01/14,"5,575.57","8,775.04",2014-01-14,5575.57,8775.04,0,0
103/01/15,"5,620.71","8,846.08",2014-01-15,5620.71,8846.08,0,0
103/01/16,"5,646.48","8,886.64",2014-01-16,5646.48,8886.64,0,0
103/01/17,"5,636.70","8,871.25",2014-01-17,5636.7,8871.25,0,0
103/01/20,"5,699.65","8,970.33",2014-01-20,5699.65,8970.33,0,0
103/01/21,"5,684.01","8,945.71",2014-01-21,5684.01,8945.71,0,0
103/01/22,"5,702.39","8,974.64",2014-01-22,5702.39,8974.64,0,0
103/01/23,"5,679.40","8,938.46",2014-01-23,5679.4,8938.46,0,0
103/01/24,"5,641.11","8,878.19",2014-01-24,5641.11,8878.19,0,0
103/01/27,"5,552.82","8,739.24",2014-01-27,5552.82,8739.24,0,0
