日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
 97/10/01,"4,291.56","5,085.70",2008-10-01,4291.56,5085.7,0,0
 97/10/02,"4,263.90","5,052.93",2008-10-02,4263.9,5052.93,0,0
 97/10/03,"4,304.64","5,101.22",2008-10-03,4304.64,5101.22,0,0
 97/10/06,"4,151.84","4,920.13",2008-10-06,4151.84,4920.13,0,0
 97/10/07,"4,173.61","4,945.93",2008-10-07,4173.61,4945.93,0,0
 97/10/08,"3,940.19","4,669.32",2008-10-08,3940.19,4669.32,0,0
 97/10/09,"3,840.18","4,550.81",2008-10-09,3840.18,4550.81,0,0
 97/10/13,"3,738.41","4,430.21",2008-10-13,3738.41,4430.21,0,0
 97/10/14,"3,919.69","4,645.02",2008-10-14,3919.69,4645.02,0,0
 97/10/15,"3,899.82","4,621.48",2008-10-15,3899.82,4621.48,0,0
 97/10/16,"3,767.22","4,464.34",2008-10-16,3767.22,4464.34,0,0
 97/10/17,"3,694.97","4,387.55",2008-10-17,3694.97,4387.55,0,0
 97/10/20,"3,672.39","4,360.74",2008-10-20,3672.39,4360.74,0,0
 97/10/21,"3,648.60","4,332.49",2008-10-21,3648.6,4332.49,0,0
 97/10/22,"3,586.71","4,259.00",2008-10-22,3586.71,4259.0,0,0
 97/10/23,"3,489.06","4,143.04",2008-10-23,3489.06,4143.04,0,0
 97/10/24,"3,383.91","4,018.19",2008-10-24,3383.91,4018.19,0,0
 97/10/27,"3,231.00","3,836.62",2008-10-27,3231.0,3836.62,0,0
 97/10/28,"3,257.08","3,867.59",2008-10-28,3257.08,3867.59,0,0
 97/10/29,"3,264.23","3,876.07",2008-10-29,3264.23,3876.07,0,0
 97/10/30,"3,458.63","4,106.92",2008-10-30,3458.63,4106.92,0,0
 97/10/31,"3,584.71","4,256.63",2008-10-31,3584.71,4256.63,0,0
