日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/06/03,"6,045.86","12,652.95",2019-06-03,6045.86,12652.95,0,0
108/06/04,"6,020.38","12,599.61",2019-06-04,6020.38,12599.61,0,0
108/06/05,"6,041.35","12,643.49",2019-06-05,6041.35,12643.49,0,0
108/06/06,"6,006.34","12,570.23",2019-06-06,6006.34,12570.23,0,0
108/06/10,"6,095.32","12,756.45",2019-06-10,6095.32,12756.45,0,0
108/06/11,"6,096.29","12,758.48",2019-06-11,6096.29,12758.48,0,0
108/06/12,"6,114.18","12,795.92",2019-06-12,6114.18,12795.92,0,0
108/06/13,"6,085.55","12,736.00",2019-06-13,6085.55,12736.0,0,0
108/06/14,"6,077.59","12,719.34",2019-06-14,6077.59,12719.34,0,0
108/06/17,"6,071.88","12,707.40",2019-06-17,6071.88,12707.4,0,0
108/06/18,"6,127.59","12,824.00",2019-06-18,6127.59,12824.0,0,0
108/06/19,"6,245.62","13,070.99",2019-06-19,6245.62,13070.99,0,0
108/06/20,"6,250.52","13,081.25",2019-06-20,6250.52,13081.25,0,0
108/06/21,"6,218.75","13,014.76",2019-06-21,6218.75,13014.76,0,0
108/06/24,"6,246.28","13,072.39",2019-06-24,6246.28,13072.39,0,0
108/06/25,"6,195.82","12,986.72",2019-06-25,6195.82,12986.72,0,0
108/06/26,"6,203.43","13,020.72",2019-06-26,6203.43,13020.72,0,0
108/06/27,"6,252.56","13,123.85",2019-06-27,6252.56,13123.85,0,0
108/06/28,"6,230.10","13,076.70",2019-06-28,6230.1,13076.7,0,0
