日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/06/01,"7,110.91","19,750.56",2023-06-01,7110.91,19750.56,0,0
112/06/02,"7,209.68","20,024.88",2023-06-02,7209.68,20024.88,0,0
112/06/05,"7,246.19","20,144.13",2023-06-05,7246.19,20144.13,0,0
112/06/06,"7,253.73","20,165.08",2023-06-06,7253.73,20165.08,0,0
112/06/07,"7,324.79","20,394.19",2023-06-07,7324.79,20394.19,0,0
112/06/08,"7,268.71","20,238.04",2023-06-08,7268.71,20238.04,0,0
112/06/09,"7,408.15","20,626.29",2023-06-09,7408.15,20626.29,0,0
112/06/12,"7,395.45","20,590.91",2023-06-12,7395.45,20590.91,0,0
112/06/13,"7,502.26","20,888.31",2023-06-13,7502.26,20888.31,0,0
112/06/14,"7,528.90","20,962.47",2023-06-14,7528.9,20962.47,0,0
112/06/15,"7,618.70","21,248.51",2023-06-15,7618.7,21248.51,0,0
112/06/16,"7,612.78","21,256.74",2023-06-16,7612.78,21256.74,0,0
112/06/19,"7,591.77","21,198.08",2023-06-19,7591.77,21198.08,0,0
112/06/20,"7,531.83","21,106.06",2023-06-20,7531.83,21106.06,0,0
112/06/21,"7,612.18","21,331.24",2023-06-21,7612.18,21331.24,0,0
112/06/26,"7,568.48","21,208.78",2023-06-26,7568.48,21208.78,0,0
112/06/27,"7,424.74","20,887.52",2023-06-27,7424.74,20887.52,0,0
112/06/28,"7,448.04","20,953.06",2023-06-28,7448.04,20953.06,0,0
112/06/29,"7,486.10","21,135.27",2023-06-29,7486.1,21135.27,0,0
112/06/30,"7,496.96","21,211.29",2023-06-30,7496.96,21211.29,0,0
