日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/11/02,"5,072.59","8,986.25",2015-11-02,5072.59,8986.25,0,0
104/11/03,"5,144.13","9,112.97",2015-11-03,5144.13,9112.97,0,0
104/11/04,"5,212.30","9,233.74",2015-11-04,5212.3,9233.74,0,0
104/11/05,"5,236.25","9,276.17",2015-11-05,5236.25,9276.17,0,0
104/11/06,"5,145.41","9,115.24",2015-11-06,5145.41,9115.24,0,0
104/11/09,"5,061.90","8,967.30",2015-11-09,5061.9,8967.3,0,0
104/11/10,"5,020.55","8,894.05",2015-11-10,5020.55,8894.05,0,0
104/11/11,"4,929.30","8,732.39",2015-11-11,4929.3,8732.39,0,0
104/11/12,"4,926.06","8,726.66",2015-11-12,4926.06,8726.66,0,0
104/11/13,"4,872.72","8,632.18",2015-11-13,4872.72,8632.18,0,0
104/11/16,"4,876.34","8,638.58",2015-11-16,4876.34,8638.58,0,0
104/11/17,"4,980.80","8,823.63",2015-11-17,4980.8,8823.63,0,0
104/11/18,"4,925.70","8,726.02",2015-11-18,4925.7,8726.02,0,0
104/11/19,"5,000.91","8,859.25",2015-11-19,5000.91,8859.25,0,0
104/11/20,"4,992.39","8,844.18",2015-11-20,4992.39,8844.18,0,0
104/11/23,"5,003.37","8,863.62",2015-11-23,5003.37,8863.62,0,0
104/11/24,"5,011.46","8,877.95",2015-11-24,5011.46,8877.95,0,0
104/11/25,"4,987.97","8,836.33",2015-11-25,4987.97,8836.33,0,0
104/11/26,"5,045.63","8,938.48",2015-11-26,5045.63,8938.48,0,0
104/11/27,"5,015.04","8,884.29",2015-11-27,5015.04,8884.29,0,0
104/11/30,"4,966.45","8,798.21",2015-11-30,4966.45,8798.21,0,0
