日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/10/03,"5,587.70","10,468.43",2016-10-03,5587.7,10468.43,0,0
105/10/04,"5,608.42","10,507.25",2016-10-04,5608.42,10507.25,0,0
105/10/05,"5,591.15","10,474.89",2016-10-05,5591.15,10474.89,0,0
105/10/06,"5,580.93","10,455.74",2016-10-06,5580.93,10455.74,0,0
105/10/07,"5,569.82","10,434.92",2016-10-07,5569.82,10434.92,0,0
105/10/11,"5,526.16","10,353.13",2016-10-11,5526.16,10353.13,0,0
105/10/12,"5,544.91","10,388.25",2016-10-12,5544.91,10388.25,0,0
105/10/13,"5,520.94","10,343.35",2016-10-13,5520.94,10343.35,0,0
105/10/14,"5,470.97","10,249.74",2016-10-14,5470.97,10249.74,0,0
105/10/17,"5,492.64","10,290.33",2016-10-17,5492.64,10290.33,0,0
105/10/18,"5,519.63","10,340.90",2016-10-18,5519.63,10340.9,0,0
105/10/19,"5,537.57","10,374.51",2016-10-19,5537.57,10374.51,0,0
105/10/20,"5,535.89","10,371.35",2016-10-20,5535.89,10371.35,0,0
105/10/21,"5,533.30","10,366.51",2016-10-21,5533.3,10366.51,0,0
105/10/24,"5,532.99","10,365.93",2016-10-24,5532.99,10365.93,0,0
105/10/25,"5,587.13","10,467.35",2016-10-25,5587.13,10467.35,0,0
105/10/26,"5,559.01","10,414.68",2016-10-26,5559.01,10414.68,0,0
105/10/27,"5,551.73","10,401.04",2016-10-27,5551.73,10401.04,0,0
105/10/28,"5,563.22","10,422.57",2016-10-28,5563.22,10422.57,0,0
105/10/31,"5,570.89","10,436.93",2016-10-31,5570.89,10436.93,0,0
