日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/05/02,"8,869.16","26,794.78",2025-05-02,8869.16,26794.78,0,0
114/05/05,"8,773.71","26,506.43",2025-05-05,8773.71,26506.43,0,0
114/05/06,"8,887.28","26,849.55",2025-05-06,8887.28,26849.55,0,0
114/05/07,"8,857.69","26,760.14",2025-05-07,8857.69,26760.14,0,0
114/05/08,"8,905.86","26,905.66",2025-05-08,8905.86,26905.66,0,0
114/05/09,"9,007.36","27,212.32",2025-05-09,9007.36,27212.32,0,0
114/05/12,"9,094.57","27,475.80",2025-05-12,9094.57,27475.8,0,0
114/05/13,"9,187.40","27,756.25",2025-05-13,9187.4,27756.25,0,0
114/05/14,"9,333.26","28,196.91",2025-05-14,9333.26,28196.91,0,0
114/05/15,"9,304.16","28,109.00",2025-05-15,9304.16,28109.0,0,0
114/05/16,"9,353.58","28,258.29",2025-05-16,9353.58,28258.29,0,0
114/05/19,"9,245.35","27,931.33",2025-05-19,9245.35,27931.33,0,0
114/05/20,"9,258.60","27,971.34",2025-05-20,9258.6,27971.34,0,0
114/05/21,"9,385.60","28,355.04",2025-05-21,9385.6,28355.04,0,0
114/05/22,"9,335.85","28,204.73",2025-05-22,9335.85,28204.73,0,0
114/05/23,"9,280.71","28,038.14",2025-05-23,9280.71,28038.14,0,0
114/05/26,"9,243.12","27,924.57",2025-05-26,9243.12,27924.57,0,0
114/05/27,"9,155.72","27,660.53",2025-05-27,9155.72,27660.53,0,0
114/05/28,"9,193.93","27,775.97",2025-05-28,9193.93,27775.97,0,0
