日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/06/01,"5,830.36","10,923.03",2017-06-01,5830.36,10923.03,0,0
106/06/02,"5,869.51","10,996.39",2017-06-02,5869.51,10996.39,0,0
106/06/03,"5,876.11","11,008.74",2017-06-03,5876.11,11008.74,0,0
106/06/05,"5,899.21","11,052.03",2017-06-05,5899.21,11052.03,0,0
106/06/06,"5,901.27","11,055.89",2017-06-06,5901.27,11055.89,0,0
106/06/07,"5,881.40","11,018.67",2017-06-07,5881.4,11018.67,0,0
106/06/08,"5,889.29","11,033.45",2017-06-08,5889.29,11033.45,0,0
106/06/09,"5,902.20","11,057.63",2017-06-09,5902.2,11057.63,0,0
106/06/12,"5,915.25","11,082.08",2017-06-12,5915.25,11082.08,0,0
106/06/13,"5,934.63","11,118.39",2017-06-13,5934.63,11118.39,0,0
106/06/14,"5,876.71","11,009.87",2017-06-14,5876.71,11009.87,0,0
106/06/15,"5,882.18","11,020.13",2017-06-15,5882.18,11020.13,0,0
106/06/16,"5,904.60","11,062.13",2017-06-16,5904.6,11062.13,0,0
106/06/19,"5,952.90","11,152.61",2017-06-19,5952.9,11152.61,0,0
106/06/20,"5,961.13","11,168.04",2017-06-20,5961.13,11168.04,0,0
106/06/21,"6,004.49","11,249.26",2017-06-21,6004.49,11249.26,0,0
106/06/22,"6,012.03","11,281.72",2017-06-22,6012.03,11281.72,0,0
106/06/23,"6,003.53","11,265.77",2017-06-23,6003.53,11265.77,0,0
106/06/26,"6,065.43","11,381.91",2017-06-26,6065.43,11381.91,0,0
106/06/27,"6,074.76","11,399.42",2017-06-27,6074.76,11399.42,0,0
106/06/28,"6,012.96","11,283.45",2017-06-28,6012.96,11283.45,0,0
106/06/29,"6,019.49","11,295.71",2017-06-29,6019.49,11295.71,0,0
106/06/30,"6,025.22","11,306.46",2017-06-30,6025.22,11306.46,0,0
