日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/11/01,"6,449.58","14,489.18",2019-11-01,6449.58,14489.18,0,0
108/11/04,"6,498.39","14,598.83",2019-11-04,6498.39,14598.83,0,0
108/11/05,"6,547.31","14,708.74",2019-11-05,6547.31,14708.74,0,0
108/11/06,"6,500.71","14,604.04",2019-11-06,6500.71,14604.04,0,0
108/11/07,"6,474.64","14,545.49",2019-11-07,6474.64,14545.49,0,0
108/11/08,"6,492.25","14,585.05",2019-11-08,6492.25,14585.05,0,0
108/11/11,"6,405.93","14,391.13",2019-11-11,6405.93,14391.13,0,0
108/11/12,"6,459.33","14,511.09",2019-11-12,6459.33,14511.09,0,0
108/11/13,"6,454.28","14,499.75",2019-11-13,6454.28,14499.75,0,0
108/11/14,"6,487.40","14,574.14",2019-11-14,6487.4,14574.14,0,0
108/11/15,"6,499.85","14,602.12",2019-11-15,6499.85,14602.12,0,0
108/11/18,"6,549.06","14,712.66",2019-11-18,6549.06,14712.66,0,0
108/11/19,"6,564.28","14,746.87",2019-11-19,6564.28,14746.87,0,0
108/11/20,"6,566.65","14,752.17",2019-11-20,6566.65,14752.17,0,0
108/11/21,"6,529.98","14,669.81",2019-11-21,6529.98,14669.81,0,0
108/11/22,"6,556.58","14,729.56",2019-11-22,6556.58,14729.56,0,0
108/11/25,"6,530.51","14,670.98",2019-11-25,6530.51,14670.98,0,0
108/11/26,"6,525.19","14,659.05",2019-11-26,6525.19,14659.05,0,0
108/11/27,"6,548.15","14,710.61",2019-11-27,6548.15,14710.61,0,0
108/11/28,"6,529.37","14,668.44",2019-11-28,6529.37,14668.44,0,0
108/11/29,"6,460.90","14,514.61",2019-11-29,6460.9,14514.61,0,0
