日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/07/01,"8,054.88","19,458.83",2021-07-01,8054.88,19458.83,0,0
110/07/02,"8,077.40","19,513.23",2021-07-02,8077.4,19513.23,0,0
110/07/05,"8,219.02","19,855.34",2021-07-05,8219.02,19855.34,0,0
110/07/06,"8,242.12","19,911.14",2021-07-06,8242.12,19911.14,0,0
110/07/07,"8,143.86","19,673.78",2021-07-07,8143.86,19673.78,0,0
110/07/08,"8,222.45","19,890.55",2021-07-08,8222.45,19890.55,0,0
110/07/09,"8,086.39","19,561.43",2021-07-09,8086.39,19561.43,0,0
110/07/12,"8,074.20","19,531.93",2021-07-12,8074.2,19531.93,0,0
110/07/13,"7,939.42","19,237.05",2021-07-13,7939.42,19237.05,0,0
110/07/14,"7,857.64","19,038.91",2021-07-14,7857.64,19038.91,0,0
110/07/15,"7,918.01","19,228.38",2021-07-15,7918.01,19228.38,0,0
110/07/16,"7,986.35","19,394.35",2021-07-16,7986.35,19394.35,0,0
110/07/19,"7,995.38","19,416.28",2021-07-19,7995.38,19416.28,0,0
110/07/20,"7,854.08","19,073.14",2021-07-20,7854.08,19073.14,0,0
110/07/21,"7,730.02","18,827.54",2021-07-21,7730.02,18827.54,0,0
110/07/22,"7,749.85","18,904.51",2021-07-22,7749.85,18904.51,0,0
110/07/23,"7,796.26","19,059.07",2021-07-23,7796.26,19059.07,0,0
110/07/26,"7,760.73","19,009.22",2021-07-26,7760.73,19009.22,0,0
110/07/27,"7,661.58","18,781.36",2021-07-27,7661.58,18781.36,0,0
110/07/28,"7,648.56","18,749.44",2021-07-28,7648.56,18749.44,0,0
110/07/29,"7,706.40","18,891.22",2021-07-29,7706.4,18891.22,0,0
110/07/30,"7,643.56","18,737.18",2021-07-30,7643.56,18737.18,0,0
