日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/12/02,"6,447.47","14,484.44",2019-12-02,6447.47,14484.44,0,0
108/12/03,"6,538.98","14,690.02",2019-12-03,6538.98,14690.02,0,0
108/12/04,"6,526.60","14,662.20",2019-12-04,6526.6,14662.2,0,0
108/12/05,"6,582.77","14,788.40",2019-12-05,6582.77,14788.4,0,0
108/12/06,"6,593.34","14,812.14",2019-12-06,6593.34,14812.14,0,0
108/12/09,"6,602.33","14,832.35",2019-12-09,6602.33,14832.35,0,0
108/12/10,"6,596.86","14,820.05",2019-12-10,6596.86,14820.05,0,0
108/12/11,"6,618.32","14,868.26",2019-12-11,6618.32,14868.26,0,0
108/12/12,"6,642.80","14,923.26",2019-12-12,6642.8,14923.26,0,0
108/12/13,"6,651.40","14,942.58",2019-12-13,6651.4,14942.58,0,0
108/12/16,"6,696.03","15,042.83",2019-12-16,6696.03,15042.83,0,0
108/12/17,"6,749.03","15,161.91",2019-12-17,6749.03,15161.91,0,0
108/12/18,"6,752.16","15,168.94",2019-12-18,6752.16,15168.94,0,0
108/12/19,"6,743.56","15,149.62",2019-12-19,6743.56,15149.62,0,0
108/12/20,"6,708.45","15,070.73",2019-12-20,6708.45,15070.73,0,0
108/12/23,"6,713.83","15,082.82",2019-12-23,6713.83,15082.82,0,0
108/12/24,"6,737.30","15,135.55",2019-12-24,6737.3,15135.55,0,0
108/12/25,"6,766.75","15,201.72",2019-12-25,6766.75,15201.72,0,0
108/12/26,"6,749.46","15,162.87",2019-12-26,6749.46,15162.87,0,0
108/12/27,"6,785.63","15,244.14",2019-12-27,6785.63,15244.14,0,0
108/12/30,"6,804.28","15,286.02",2019-12-30,6804.28,15286.02,0,0
108/12/31,"6,796.36","15,268.23",2019-12-31,6796.36,15268.23,0,0
