日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/10/01,"5,624.66","9,268.24",2014-10-01,5624.66,9268.24,0,0
103/10/02,"5,647.65","9,306.12",2014-10-02,5647.65,9306.12,0,0
103/10/03,"5,727.16","9,437.14",2014-10-03,5727.16,9437.14,0,0
103/10/06,"5,709.48","9,408.00",2014-10-06,5709.48,9408.0,0,0
103/10/07,"5,674.15","9,349.79",2014-10-07,5674.15,9349.79,0,0
103/10/08,"5,647.31","9,305.56",2014-10-08,5647.31,9305.56,0,0
103/10/09,"5,613.83","9,250.39",2014-10-09,5613.83,9250.39,0,0
103/10/13,"5,427.97","8,944.13",2014-10-13,5427.97,8944.13,0,0
103/10/14,"5,458.98","8,995.22",2014-10-14,5458.98,8995.22,0,0
103/10/15,"5,410.87","8,915.95",2014-10-15,5410.87,8915.95,0,0
103/10/16,"5,380.87","8,866.52",2014-10-16,5380.87,8866.52,0,0
103/10/17,"5,353.96","8,822.18",2014-10-17,5353.96,8822.18,0,0
103/10/20,"5,453.43","8,986.08",2014-10-20,5453.43,8986.08,0,0
103/10/21,"5,433.61","8,953.42",2014-10-21,5433.61,8953.42,0,0
103/10/22,"5,454.88","8,988.48",2014-10-22,5454.88,8988.48,0,0
103/10/23,"5,459.18","8,995.56",2014-10-23,5459.18,8995.56,0,0
103/10/24,"5,431.52","8,949.98",2014-10-24,5431.52,8949.98,0,0
103/10/27,"5,408.68","8,912.35",2014-10-27,5408.68,8912.35,0,0
103/10/28,"5,486.36","9,040.35",2014-10-28,5486.36,9040.35,0,0
103/10/29,"5,595.84","9,220.74",2014-10-29,5595.84,9220.74,0,0
103/10/30,"5,574.69","9,185.89",2014-10-30,5574.69,9185.89,0,0
103/10/31,"5,613.74","9,250.25",2014-10-31,5613.74,9250.25,0,0
