日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/04/06,"6,660.08","18,415.75",2023-04-06,6660.08,18415.75,0,0
112/04/07,"6,649.92","18,387.65",2023-04-07,6649.92,18387.65,0,0
112/04/10,"6,677.04","18,462.64",2023-04-10,6677.04,18462.64,0,0
112/04/11,"6,725.77","18,597.37",2023-04-11,6725.77,18597.37,0,0
112/04/12,"6,747.49","18,657.45",2023-04-12,6747.49,18657.45,0,0
112/04/13,"6,695.10","18,512.57",2023-04-13,6695.1,18512.57,0,0
112/04/14,"6,711.64","18,597.89",2023-04-14,6711.64,18597.89,0,0
112/04/17,"6,719.38","18,619.36",2023-04-17,6719.38,18619.36,0,0
112/04/18,"6,673.61","18,492.53",2023-04-18,6673.61,18492.53,0,0
112/04/19,"6,645.16","18,413.70",2023-04-19,6645.16,18413.7,0,0
112/04/20,"6,603.78","18,322.17",2023-04-20,6603.78,18322.17,0,0
