日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
100/09/01,"5,724.43","8,119.67",2011-09-01,5724.43,8119.67,0,0
100/09/02,"5,731.55","8,129.78",2011-09-02,5731.55,8129.78,0,0
100/09/05,"5,588.65","7,927.09",2011-09-05,5588.65,7927.09,0,0
100/09/06,"5,447.62","7,727.04",2011-09-06,5447.62,7727.04,0,0
100/09/07,"5,568.94","7,899.13",2011-09-07,5568.94,7899.13,0,0
100/09/08,"5,597.59","7,939.77",2011-09-08,5597.59,7939.77,0,0
100/09/09,"5,632.28","7,988.97",2011-09-09,5632.28,7988.97,0,0
100/09/13,"5,505.54","7,809.20",2011-09-13,5505.54,7809.2,0,0
100/09/14,"5,414.97","7,680.73",2011-09-14,5414.97,7680.73,0,0
100/09/15,"5,553.54","7,877.28",2011-09-15,5553.54,7877.28,0,0
100/09/16,"5,649.87","8,013.92",2011-09-16,5649.87,8013.92,0,0
100/09/19,"5,554.96","7,879.30",2011-09-19,5554.96,7879.3,0,0
100/09/20,"5,603.29","7,951.08",2011-09-20,5603.29,7951.08,0,0
100/09/21,"5,596.27","7,941.12",2011-09-21,5596.27,7941.12,0,0
100/09/22,"5,433.39","7,709.99",2011-09-22,5433.39,7709.99,0,0
100/09/23,"5,232.62","7,425.10",2011-09-23,5232.62,7425.1,0,0
100/09/26,"5,087.65","7,219.39",2011-09-26,5087.65,7219.39,0,0
100/09/27,"5,254.42","7,456.03",2011-09-27,5254.42,7456.03,0,0
100/09/28,"5,265.88","7,472.29",2011-09-28,5265.88,7472.29,0,0
100/09/29,"5,313.66","7,540.09",2011-09-29,5313.66,7540.09,0,0
100/09/30,"5,368.18","7,617.46",2011-09-30,5368.18,7617.46,0,0
