日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/08/01,"5,904.32","9,611.66",2014-08-01,5904.32,9611.66,0,0
103/08/04,"5,993.32","9,756.55",2014-08-04,5993.32,9756.55,0,0
103/08/05,"5,898.74","9,602.58",2014-08-05,5898.74,9602.58,0,0
103/08/06,"5,887.13","9,583.67",2014-08-06,5887.13,9583.67,0,0
103/08/07,"5,853.56","9,559.98",2014-08-07,5853.56,9559.98,0,0
103/08/08,"5,858.28","9,567.69",2014-08-08,5858.28,9567.69,0,0
103/08/11,"5,917.92","9,686.31",2014-08-11,5917.92,9686.31,0,0
103/08/12,"5,904.59","9,664.49",2014-08-12,5904.59,9664.49,0,0
103/08/13,"5,937.71","9,732.09",2014-08-13,5937.71,9732.09,0,0
103/08/14,"5,909.71","9,698.49",2014-08-14,5909.71,9698.49,0,0
103/08/15,"5,911.76","9,701.86",2014-08-15,5911.76,9701.86,0,0
103/08/18,"5,905.59","9,691.72",2014-08-18,5905.59,9691.72,0,0
103/08/19,"5,967.53","9,793.38",2014-08-19,5967.53,9793.38,0,0
103/08/20,"5,977.41","9,809.59",2014-08-20,5977.41,9809.59,0,0
103/08/21,"5,979.51","9,826.54",2014-08-21,5979.51,9826.54,0,0
103/08/22,"6,095.08","10,016.47",2014-08-22,6095.08,10016.47,0,0
103/08/25,"6,079.84","9,991.43",2014-08-25,6079.84,9991.43,0,0
103/08/26,"6,084.90","10,013.64",2014-08-26,6084.9,10013.64,0,0
103/08/27,"6,121.15","10,073.28",2014-08-27,6121.15,10073.28,0,0
103/08/28,"6,103.68","10,057.56",2014-08-28,6103.68,10057.56,0,0
103/08/29,"6,113.58","10,073.87",2014-08-29,6113.58,10073.87,0,0
