日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/07/01,"5,728.90","8,679.62",2013-07-01,5728.9,8679.62,0,0
102/07/02,"5,696.40","8,630.39",2013-07-02,5696.4,8630.39,0,0
102/07/03,"5,700.72","8,636.93",2013-07-03,5700.72,8636.93,0,0
102/07/04,"5,674.21","8,596.76",2013-07-04,5674.21,8596.76,0,0
102/07/05,"5,750.33","8,712.10",2013-07-05,5750.33,8712.1,0,0
102/07/08,"5,674.39","8,635.67",2013-07-08,5674.39,8635.67,0,0
102/07/09,"5,684.42","8,650.94",2013-07-09,5684.42,8650.94,0,0
102/07/10,"5,693.38","8,664.58",2013-07-10,5693.38,8664.58,0,0
102/07/11,"5,806.34","8,836.49",2013-07-11,5806.34,8836.49,0,0
102/07/12,"5,830.58","8,873.38",2013-07-12,5830.58,8873.38,0,0
102/07/15,"5,862.60","8,934.38",2013-07-15,5862.6,8934.38,0,0
102/07/16,"5,854.70","8,934.83",2013-07-16,5854.7,8934.83,0,0
102/07/17,"5,831.87","8,917.83",2013-07-17,5831.87,8917.83,0,0
102/07/18,"5,803.81","8,890.97",2013-07-18,5803.81,8890.97,0,0
102/07/19,"5,741.19","8,795.04",2013-07-19,5741.19,8795.04,0,0
102/07/22,"5,768.94","8,855.62",2013-07-22,5768.94,8855.62,0,0
102/07/23,"5,873.93","9,018.20",2013-07-23,5873.93,9018.2,0,0
102/07/24,"5,840.05","8,979.50",2013-07-24,5840.05,8979.5,0,0
102/07/25,"5,777.53","8,924.60",2013-07-25,5777.53,8924.6,0,0
102/07/26,"5,760.65","8,898.54",2013-07-26,5760.65,8898.54,0,0
102/07/29,"5,707.01","8,832.30",2013-07-29,5707.01,8832.3,0,0
102/07/30,"5,751.10","8,910.84",2013-07-30,5751.1,8910.84,0,0
102/07/31,"5,719.81","8,892.61",2013-07-31,5719.81,8892.61,0,0
