日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/09/01,"4,653.16","8,222.17",2015-09-01,4653.16,8222.17,0,0
104/09/02,"4,627.19","8,197.21",2015-09-02,4627.19,8197.21,0,0
104/09/03,"4,664.09","8,262.58",2015-09-03,4664.09,8262.58,0,0
104/09/04,"4,618.53","8,181.86",2015-09-04,4618.53,8181.86,0,0
104/09/07,"4,648.21","8,234.44",2015-09-07,4648.21,8234.44,0,0
104/09/08,"4,657.50","8,250.90",2015-09-08,4657.5,8250.9,0,0
104/09/09,"4,798.55","8,500.78",2015-09-09,4798.55,8500.78,0,0
104/09/10,"4,839.49","8,573.30",2015-09-10,4839.49,8573.3,0,0
104/09/11,"4,879.03","8,643.35",2015-09-11,4879.03,8643.35,0,0
104/09/14,"4,886.08","8,655.84",2015-09-14,4886.08,8655.84,0,0
104/09/15,"4,872.26","8,631.35",2015-09-15,4872.26,8631.35,0,0
104/09/16,"4,885.99","8,655.68",2015-09-16,4885.99,8655.68,0,0
104/09/17,"4,944.97","8,760.16",2015-09-17,4944.97,8760.16,0,0
104/09/18,"4,971.51","8,807.18",2015-09-18,4971.51,8807.18,0,0
104/09/21,"4,890.52","8,663.71",2015-09-21,4890.52,8663.71,0,0
104/09/22,"4,902.56","8,685.03",2015-09-22,4902.56,8685.03,0,0
104/09/23,"4,784.55","8,475.97",2015-09-23,4784.55,8475.97,0,0
104/09/24,"4,702.20","8,330.08",2015-09-24,4702.2,8330.08,0,0
104/09/25,"4,707.95","8,340.27",2015-09-25,4707.95,8340.27,0,0
104/09/29,"4,707.95","8,340.27",2015-09-29,4707.95,8340.27,0,0
104/09/30,"4,703.68","8,332.71",2015-09-30,4703.68,8332.71,0,0
