日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
108/03/04,"6,158.65","12,888.98",2019-03-04,6158.65,12888.98,0,0
108/03/05,"6,119.11","12,806.23",2019-03-05,6119.11,12806.23,0,0
108/03/06,"6,138.12","12,846.01",2019-03-06,6138.12,12846.01,0,0
108/03/07,"6,085.07","12,735.00",2019-03-07,6085.07,12735.0,0,0
108/03/08,"6,064.00","12,690.90",2019-03-08,6064.0,12690.9,0,0
108/03/11,"6,084.19","12,733.17",2019-03-11,6084.19,12733.17,0,0
108/03/12,"6,093.42","12,752.48",2019-03-12,6093.42,12752.48,0,0
108/03/13,"6,102.41","12,771.28",2019-03-13,6102.41,12771.28,0,0
108/03/14,"6,070.03","12,703.53",2019-03-14,6070.03,12703.53,0,0
108/03/15,"6,096.86","12,759.67",2019-03-15,6096.86,12759.67,0,0
108/03/18,"6,157.03","12,885.60",2019-03-18,6157.03,12885.6,0,0
108/03/19,"6,167.62","12,907.76",2019-03-19,6167.62,12907.76,0,0
108/03/20,"6,167.57","12,907.65",2019-03-20,6167.57,12907.65,0,0
108/03/21,"6,214.02","13,004.87",2019-03-21,6214.02,13004.87,0,0
108/03/22,"6,209.73","12,995.89",2019-03-22,6209.73,12995.89,0,0
108/03/25,"6,145.15","12,860.74",2019-03-25,6145.15,12860.74,0,0
108/03/26,"6,178.63","12,930.79",2019-03-26,6178.63,12930.79,0,0
108/03/27,"6,191.51","12,957.76",2019-03-27,6191.51,12957.76,0,0
108/03/28,"6,154.41","12,880.11",2019-03-28,6154.41,12880.11,0,0
108/03/29,"6,224.14","13,026.05",2019-03-29,6224.14,13026.05,0,0
