日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/07/02,"5,956.66","11,764.35",2018-07-02,5956.66,11764.35,0,0
107/07/03,"5,908.80","11,686.91",2018-07-03,5908.8,11686.91,0,0
107/07/04,"5,919.03","11,737.84",2018-07-04,5919.03,11737.84,0,0
107/07/05,"5,835.84","11,624.86",2018-07-05,5835.84,11624.86,0,0
107/07/06,"5,834.13","11,621.45",2018-07-06,5834.13,11621.45,0,0
107/07/09,"5,900.31","11,769.01",2018-07-09,5900.31,11769.01,0,0
107/07/10,"5,925.11","11,818.47",2018-07-10,5925.11,11818.47,0,0
107/07/11,"5,879.16","11,747.04",2018-07-11,5879.16,11747.04,0,0
107/07/12,"5,892.12","11,867.59",2018-07-12,5892.12,11867.59,0,0
107/07/13,"5,936.36","11,970.13",2018-07-13,5936.36,11970.13,0,0
107/07/16,"5,947.05","11,991.70",2018-07-16,5947.05,11991.7,0,0
107/07/17,"5,978.15","12,054.41",2018-07-17,5978.15,12054.41,0,0
107/07/18,"6,027.82","12,180.96",2018-07-18,6027.82,12180.96,0,0
107/07/19,"6,002.84","12,130.48",2018-07-19,6002.84,12130.48,0,0
107/07/20,"6,010.01","12,144.98",2018-07-20,6010.01,12144.98,0,0
107/07/23,"6,015.16","12,178.78",2018-07-23,6015.16,12178.78,0,0
107/07/24,"6,062.65","12,274.93",2018-07-24,6062.65,12274.93,0,0
107/07/25,"6,039.32","12,287.69",2018-07-25,6039.32,12287.69,0,0
107/07/26,"6,067.51","12,355.00",2018-07-26,6067.51,12355.0,0,0
107/07/27,"6,118.78","12,489.58",2018-07-27,6118.78,12489.58,0,0
107/07/30,"6,127.25","12,556.68",2018-07-30,6127.25,12556.68,0,0
107/07/31,"6,161.40","12,646.05",2018-07-31,6161.4,12646.05,0,0
