日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
106/08/01,"5,997.72","11,594.83",2017-08-01,5997.72,11594.83,0,0
106/08/02,"5,981.99","11,587.52",2017-08-02,5981.99,11587.52,0,0
106/08/03,"5,976.95","11,577.77",2017-08-03,5976.95,11577.77,0,0
106/08/04,"6,006.78","11,635.55",2017-08-04,6006.78,11635.55,0,0
106/08/07,"6,005.63","11,633.32",2017-08-07,6005.63,11633.32,0,0
106/08/08,"5,993.18","11,629.35",2017-08-08,5993.18,11629.35,0,0
106/08/09,"5,950.42","11,546.37",2017-08-09,5950.42,11546.37,0,0
106/08/10,"5,838.99","11,368.63",2017-08-10,5838.99,11368.63,0,0
106/08/11,"5,803.85","11,322.74",2017-08-11,5803.85,11322.74,0,0
106/08/14,"5,708.43","11,136.59",2017-08-14,5708.43,11136.59,0,0
106/08/15,"5,773.65","11,263.83",2017-08-15,5773.65,11263.83,0,0
106/08/16,"5,757.17","11,259.27",2017-08-16,5757.17,11259.27,0,0
106/08/17,"5,806.87","11,356.48",2017-08-17,5806.87,11356.48,0,0
106/08/18,"5,765.47","11,275.50",2017-08-18,5765.47,11275.5,0,0
106/08/21,"5,753.35","11,251.81",2017-08-21,5753.35,11251.81,0,0
106/08/22,"5,791.23","11,325.88",2017-08-22,5791.23,11325.88,0,0
106/08/23,"5,796.29","11,335.78",2017-08-23,5796.29,11335.78,0,0
106/08/24,"5,835.99","11,413.43",2017-08-24,5835.99,11413.43,0,0
106/08/25,"5,835.81","11,413.07",2017-08-25,5835.81,11413.07,0,0
106/08/28,"5,848.88","11,449.07",2017-08-28,5848.88,11449.07,0,0
106/08/29,"5,809.91","11,384.34",2017-08-29,5809.91,11384.34,0,0
106/08/30,"5,865.69","11,493.66",2017-08-30,5865.69,11493.66,0,0
106/08/31,"5,894.26","11,549.62",2017-08-31,5894.26,11549.62,0,0
