日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/03/01,"5,344.83","9,468.53",2016-03-01,5344.83,9468.53,0,0
105/03/02,"5,357.33","9,490.68",2016-03-02,5357.33,9490.68,0,0
105/03/03,"5,389.89","9,548.35",2016-03-03,5389.89,9548.35,0,0
105/03/04,"5,386.10","9,541.63",2016-03-04,5386.1,9541.63,0,0
105/03/07,"5,384.20","9,538.27",2016-03-07,5384.2,9538.27,0,0
105/03/08,"5,338.25","9,456.86",2016-03-08,5338.25,9456.86,0,0
105/03/09,"5,338.45","9,457.22",2016-03-09,5338.45,9457.22,0,0
105/03/10,"5,357.88","9,491.64",2016-03-10,5357.88,9491.64,0,0
105/03/11,"5,374.22","9,520.58",2016-03-11,5374.22,9520.58,0,0
105/03/14,"5,389.58","9,547.80",2016-03-14,5389.58,9547.8,0,0
105/03/15,"5,291.25","9,373.60",2016-03-15,5291.25,9373.6,0,0
105/03/16,"5,306.42","9,400.47",2016-03-16,5306.42,9400.47,0,0
105/03/17,"5,317.72","9,420.49",2016-03-17,5317.72,9420.49,0,0
105/03/18,"5,347.98","9,474.10",2016-03-18,5347.98,9474.1,0,0
105/03/21,"5,381.00","9,532.59",2016-03-21,5381.0,9532.59,0,0
105/03/22,"5,339.40","9,458.90",2016-03-22,5339.4,9458.9,0,0
105/03/23,"5,290.08","9,371.54",2016-03-23,5290.08,9371.54,0,0
105/03/24,"5,251.01","9,302.31",2016-03-24,5251.01,9302.31,0,0
105/03/25,"5,258.72","9,315.97",2016-03-25,5258.72,9315.97,0,0
105/03/28,"5,239.62","9,282.15",2016-03-28,5239.62,9282.15,0,0
105/03/29,"5,183.59","9,182.88",2016-03-29,5183.59,9182.88,0,0
105/03/30,"5,266.81","9,330.30",2016-03-30,5266.81,9330.3,0,0
105/03/31,"5,268.72","9,333.69",2016-03-31,5268.72,9333.69,0,0
