日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/05/02,"5,869.52","8,831.47",2013-05-02,5869.52,8831.47,0,0
102/05/03,"5,885.67","8,855.77",2013-05-03,5885.67,8855.77,0,0
102/05/06,"5,904.86","8,884.65",2013-05-06,5904.86,8884.65,0,0
102/05/07,"5,853.91","8,807.99",2013-05-07,5853.91,8807.99,0,0
102/05/08,"5,929.04","8,921.04",2013-05-08,5929.04,8921.04,0,0
102/05/09,"5,927.83","8,919.22",2013-05-09,5927.83,8919.22,0,0
102/05/10,"5,919.01","8,905.94",2013-05-10,5919.01,8905.94,0,0
102/05/13,"5,912.47","8,896.09",2013-05-13,5912.47,8896.09,0,0
102/05/14,"5,889.53","8,861.59",2013-05-14,5889.53,8861.59,0,0
102/05/15,"5,931.13","8,924.18",2013-05-15,5931.13,8924.18,0,0
102/05/16,"6,005.76","9,036.47",2013-05-16,6005.76,9036.47,0,0
102/05/17,"5,992.09","9,015.90",2013-05-17,5992.09,9015.9,0,0
102/05/20,"6,000.24","9,028.17",2013-05-20,6000.24,9028.17,0,0
102/05/21,"6,021.17","9,059.66",2013-05-21,6021.17,9059.66,0,0
102/05/22,"5,999.28","9,026.71",2013-05-22,5999.28,9026.71,0,0
102/05/23,"5,918.81","8,905.64",2013-05-23,5918.81,8905.64,0,0
102/05/24,"5,873.58","8,837.58",2013-05-24,5873.58,8837.58,0,0
102/05/27,"5,897.74","8,873.94",2013-05-27,5897.74,8873.94,0,0
102/05/28,"5,918.38","8,904.99",2013-05-28,5918.38,8904.99,0,0
102/05/29,"5,943.86","8,943.34",2013-05-29,5943.86,8943.34,0,0
102/05/30,"5,865.53","8,825.47",2013-05-30,5865.53,8825.47,0,0
102/05/31,"5,870.13","8,832.39",2013-05-31,5870.13,8832.39,0,0
