日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/09/01,"9,134.73","28,936.57",2025-09-01,9134.73,28936.57,0,0
114/09/02,"9,141.58","28,965.95",2025-09-02,9141.58,28965.95,0,0
114/09/03,"9,173.57","29,067.30",2025-09-03,9173.57,29067.3,0,0
114/09/04,"9,222.97","29,223.82",2025-09-04,9222.97,29223.82,0,0
114/09/05,"9,287.14","29,427.16",2025-09-05,9287.14,29427.16,0,0
114/09/08,"9,362.66","29,666.44",2025-09-08,9362.66,29666.44,0,0
114/09/09,"9,445.06","29,927.52",2025-09-09,9445.06,29927.52,0,0
114/09/10,"9,509.26","30,173.04",2025-09-10,9509.26,30173.04,0,0
114/09/11,"9,487.02","30,102.48",2025-09-11,9487.02,30102.48,0,0
114/09/12,"9,572.40","30,373.36",2025-09-12,9572.4,30373.36,0,0
