日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/07/03,"7,611.64","21,535.76",2023-07-03,7611.64,21535.76,0,0
112/07/04,"7,722.95","21,927.55",2023-07-04,7722.95,21927.55,0,0
112/07/05,"7,670.88","21,800.62",2023-07-05,7670.88,21800.62,0,0
112/07/06,"7,588.07","21,577.19",2023-07-06,7588.07,21577.19,0,0
112/07/07,"7,528.40","21,407.52",2023-07-07,7528.4,21407.52,0,0
112/07/10,"7,537.24","21,432.66",2023-07-10,7537.24,21432.66,0,0
112/07/11,"7,691.10","21,933.48",2023-07-11,7691.1,21933.48,0,0
112/07/12,"7,822.44","22,331.61",2023-07-12,7822.44,22331.61,0,0
112/07/13,"7,912.71","22,650.39",2023-07-13,7912.71,22650.39,0,0
112/07/14,"8,071.78","23,105.72",2023-07-14,8071.78,23105.72,0,0
112/07/17,"8,147.47","23,339.89",2023-07-17,8147.47,23339.89,0,0
112/07/18,"8,221.71","23,552.57",2023-07-18,8221.71,23552.57,0,0
112/07/19,"8,042.76","23,039.94",2023-07-19,8042.76,23039.94,0,0
112/07/20,"8,118.76","23,283.34",2023-07-20,8118.76,23283.34,0,0
112/07/21,"8,251.23","23,663.26",2023-07-21,8251.23,23663.26,0,0
