日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/09/01,"5,455.80","10,221.30",2016-09-01,5455.8,10221.3,0,0
105/09/02,"5,448.02","10,206.74",2016-09-02,5448.02,10206.74,0,0
105/09/05,"5,503.35","10,310.40",2016-09-05,5503.35,10310.4,0,0
105/09/06,"5,574.54","10,443.77",2016-09-06,5574.54,10443.77,0,0
105/09/07,"5,579.80","10,453.63",2016-09-07,5579.8,10453.63,0,0
105/09/08,"5,610.86","10,511.81",2016-09-08,5610.86,10511.81,0,0
105/09/09,"5,585.63","10,464.54",2016-09-09,5585.63,10464.54,0,0
105/09/10,"5,503.57","10,310.80",2016-09-10,5503.57,10310.8,0,0
105/09/12,"5,449.00","10,208.57",2016-09-12,5449.0,10208.57,0,0
105/09/13,"5,402.03","10,120.58",2016-09-13,5402.03,10120.58,0,0
105/09/14,"5,378.93","10,077.29",2016-09-14,5378.93,10077.29,0,0
105/09/19,"5,514.50","10,331.28",2016-09-19,5514.5,10331.28,0,0
105/09/20,"5,537.47","10,374.32",2016-09-20,5537.47,10374.32,0,0
105/09/21,"5,591.61","10,475.75",2016-09-21,5591.61,10475.75,0,0
105/09/22,"5,579.18","10,452.46",2016-09-22,5579.18,10452.46,0,0
105/09/23,"5,594.09","10,480.39",2016-09-23,5594.09,10480.39,0,0
105/09/26,"5,559.08","10,414.81",2016-09-26,5559.08,10414.81,0,0
105/09/27,"5,559.08","10,414.81",2016-09-27,5559.08,10414.81,0,0
105/09/28,"5,559.08","10,414.81",2016-09-28,5559.08,10414.81,0,0
105/09/29,"5,599.40","10,490.34",2016-09-29,5599.4,10490.34,0,0
105/09/30,"5,558.83","10,414.34",2016-09-30,5558.83,10414.34,0,0
