日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/08/01,"9,247.04","29,119.71",2025-08-01,9247.04,29119.71,0,0
114/08/04,"9,244.68","29,112.26",2025-08-04,9244.68,29112.26,0,0
114/08/05,"9,339.84","29,411.93",2025-08-05,9339.84,29411.93,0,0
114/08/06,"9,307.74","29,310.84",2025-08-06,9307.74,29310.84,0,0
114/08/07,"9,329.83","29,410.17",2025-08-07,9329.83,29410.17,0,0
114/08/08,"9,351.84","29,479.55",2025-08-08,9351.84,29479.55,0,0
114/08/11,"9,362.25","29,512.36",2025-08-11,9362.25,29512.36,0,0
114/08/12,"9,319.08","29,413.23",2025-08-12,9319.08,29413.23,0,0
114/08/13,"9,287.10","29,350.38",2025-08-13,9287.1,29350.38,0,0
114/08/14,"9,289.39","29,357.60",2025-08-14,9289.39,29357.6,0,0
114/08/15,"9,274.60","29,315.57",2025-08-15,9274.6,29315.57,0,0
114/08/18,"9,318.94","29,455.73",2025-08-18,9318.94,29455.73,0,0
114/08/19,"9,236.08","29,208.34",2025-08-19,9236.08,29208.34,0,0
114/08/20,"9,101.31","28,782.14",2025-08-20,9101.31,28782.14,0,0
