日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/04/02,"6,094.46","12,012.98",2018-04-02,6094.46,12012.98,0,0
107/04/03,"6,056.10","11,937.36",2018-04-03,6056.1,11937.36,0,0
107/04/09,"6,051.92","11,929.11",2018-04-09,6051.92,11929.11,0,0
107/04/10,"6,076.92","11,978.41",2018-04-10,6076.92,11978.41,0,0
107/04/11,"6,102.89","12,029.59",2018-04-11,6102.89,12029.59,0,0
107/04/12,"6,094.47","12,012.99",2018-04-12,6094.47,12012.99,0,0
107/04/13,"6,083.27","11,990.91",2018-04-13,6083.27,11990.91,0,0
107/04/16,"6,019.48","11,865.18",2018-04-16,6019.48,11865.18,0,0
107/04/17,"5,964.23","11,756.27",2018-04-17,5964.23,11756.27,0,0
107/04/18,"5,980.04","11,787.44",2018-04-18,5980.04,11787.44,0,0
107/04/19,"6,049.90","11,925.15",2018-04-19,6049.9,11925.15,0,0
107/04/20,"6,016.62","11,859.54",2018-04-20,6016.62,11859.54,0,0
107/04/23,"5,987.18","11,801.51",2018-04-23,5987.18,11801.51,0,0
107/04/24,"5,935.62","11,699.88",2018-04-24,5935.62,11699.88,0,0
107/04/25,"5,896.32","11,622.41",2018-04-25,5896.32,11622.41,0,0
107/04/26,"5,846.47","11,524.16",2018-04-26,5846.47,11524.16,0,0
107/04/27,"5,862.55","11,555.85",2018-04-27,5862.55,11555.85,0,0
107/04/30,"5,891.90","11,613.71",2018-04-30,5891.9,11613.71,0,0
