日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
112/05/02,"6,620.63","18,368.92",2023-05-02,6620.63,18368.92,0,0
112/05/03,"6,602.23","18,317.86",2023-05-03,6602.23,18317.86,0,0
112/05/04,"6,627.45","18,387.83",2023-05-04,6627.45,18387.83,0,0
112/05/05,"6,631.55","18,399.22",2023-05-05,6631.55,18399.22,0,0
112/05/08,"6,665.55","18,493.54",2023-05-08,6665.55,18493.54,0,0
112/05/09,"6,677.11","18,525.62",2023-05-09,6677.11,18525.62,0,0
112/05/10,"6,655.15","18,464.70",2023-05-10,6655.15,18464.7,0,0
112/05/11,"6,609.03","18,336.73",2023-05-11,6609.03,18336.73,0,0
112/05/12,"6,627.62","18,388.32",2023-05-12,6627.62,18388.32,0,0
112/05/15,"6,605.88","18,327.98",2023-05-15,6605.88,18327.98,0,0
112/05/16,"6,674.04","18,517.09",2023-05-16,6674.04,18517.09,0,0
112/05/17,"6,719.52","18,643.28",2023-05-17,6719.52,18643.28,0,0
112/05/18,"6,793.27","18,847.89",2023-05-18,6793.27,18847.89,0,0
112/05/19,"6,859.65","19,032.07",2023-05-19,6859.65,19032.07,0,0
112/05/22,"6,867.81","19,054.72",2023-05-22,6867.81,19054.72,0,0
112/05/23,"6,865.10","19,047.18",2023-05-23,6865.1,19047.18,0,0
112/05/24,"6,884.68","19,101.51",2023-05-24,6884.68,19101.51,0,0
112/05/25,"6,958.09","19,305.19",2023-05-25,6958.09,19305.19,0,0
112/05/26,"7,033.50","19,514.41",2023-05-26,7033.5,19514.41,0,0
112/05/29,"7,122.14","19,760.34",2023-05-29,7122.14,19760.34,0,0
112/05/30,"7,101.93","19,725.60",2023-05-30,7101.93,19725.6,0,0
112/05/31,"7,126.07","19,792.66",2023-05-31,7126.07,19792.66,0,0
