日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/06/02,"9,073.71","27,412.78",2025-06-02,9073.71,27412.78,0,0
114/06/03,"9,154.74","27,677.10",2025-06-03,9154.74,27677.1,0,0
114/06/04,"9,227.95","27,898.44",2025-06-04,9227.95,27898.44,0,0
114/06/05,"9,182.61","27,761.34",2025-06-05,9182.61,27761.34,0,0
114/06/06,"9,181.79","27,758.86",2025-06-06,9181.79,27758.86,0,0
114/06/09,"9,242.68","27,942.96",2025-06-09,9242.68,27942.96,0,0
114/06/10,"9,337.06","28,228.29",2025-06-10,9337.06,28228.29,0,0
114/06/11,"9,364.35","28,310.80",2025-06-11,9364.35,28310.8,0,0
114/06/12,"9,332.55","28,258.01",2025-06-12,9332.55,28258.01,0,0
114/06/13,"9,318.62","28,215.84",2025-06-13,9318.62,28215.84,0,0
114/06/16,"9,336.26","28,269.26",2025-06-16,9336.26,28269.26,0,0
114/06/17,"9,322.94","28,290.13",2025-06-17,9322.94,28290.13,0,0
114/06/18,"9,325.88","28,299.07",2025-06-18,9325.88,28299.07,0,0
114/06/19,"9,145.88","27,958.18",2025-06-19,9145.88,27958.18,0,0
114/06/20,"9,065.63","27,741.29",2025-06-20,9065.63,27741.29,0,0
114/06/23,"9,023.67","27,635.86",2025-06-23,9023.67,27635.86,0,0
114/06/24,"9,178.14","28,173.65",2025-06-24,9178.14,28173.65,0,0
114/06/25,"9,184.42","28,192.90",2025-06-25,9184.42,28192.9,0,0
114/06/26,"9,176.29","28,240.62",2025-06-26,9176.29,28240.62,0,0
114/06/27,"9,186.20","28,271.10",2025-06-27,9186.2,28271.1,0,0
