日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/05/02,"5,900.94","11,631.52",2018-05-02,5900.94,11631.52,0,0
107/05/03,"5,873.50","11,577.43",2018-05-03,5873.5,11577.43,0,0
107/05/04,"5,870.88","11,572.27",2018-05-04,5870.88,11572.27,0,0
107/05/07,"5,881.33","11,592.88",2018-05-07,5881.33,11592.88,0,0
107/05/08,"5,932.13","11,693.00",2018-05-08,5932.13,11693.0,0,0
107/05/09,"5,945.09","11,718.55",2018-05-09,5945.09,11718.55,0,0
107/05/10,"5,983.26","11,793.78",2018-05-10,5983.26,11793.78,0,0
107/05/11,"6,005.74","11,838.10",2018-05-11,6005.74,11838.1,0,0
107/05/14,"6,060.38","11,945.80",2018-05-14,6060.38,11945.8,0,0
107/05/15,"6,055.88","11,936.92",2018-05-15,6055.88,11936.92,0,0
107/05/16,"6,080.87","11,986.19",2018-05-16,6080.87,11986.19,0,0
107/05/17,"6,130.44","12,083.89",2018-05-17,6130.44,12083.89,0,0
107/05/18,"6,143.91","12,110.45",2018-05-18,6143.91,12110.45,0,0
107/05/21,"6,195.23","12,211.60",2018-05-21,6195.23,12211.6,0,0
107/05/22,"6,198.72","12,218.48",2018-05-22,6198.72,12218.48,0,0
107/05/23,"6,195.66","12,212.46",2018-05-23,6195.66,12212.46,0,0
107/05/24,"6,209.47","12,239.67",2018-05-24,6209.47,12239.67,0,0
107/05/25,"6,180.18","12,181.94",2018-05-25,6180.18,12181.94,0,0
107/05/28,"6,191.86","12,204.95",2018-05-28,6191.86,12204.95,0,0
107/05/29,"6,193.60","12,208.40",2018-05-29,6193.6,12208.4,0,0
107/05/30,"6,102.29","12,028.40",2018-05-30,6102.29,12028.4,0,0
107/05/31,"6,154.90","12,132.11",2018-05-31,6154.9,12132.11,0,0
