日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/02/01,"6,174.45","12,170.63",2018-02-01,6174.45,12170.63,0,0
107/02/02,"6,175.48","12,172.67",2018-02-02,6175.48,12172.67,0,0
107/02/05,"6,082.99","11,990.37",2018-02-05,6082.99,11990.37,0,0
107/02/06,"5,783.85","11,400.72",2018-02-06,5783.85,11400.72,0,0
107/02/07,"5,901.88","11,633.37",2018-02-07,5901.88,11633.37,0,0
107/02/08,"5,916.23","11,661.65",2018-02-08,5916.23,11661.65,0,0
107/02/09,"5,852.77","11,536.57",2018-02-09,5852.77,11536.57,0,0
107/02/12,"5,842.78","11,516.89",2018-02-12,5842.78,11516.89,0,0
107/02/21,"6,020.20","11,866.60",2018-02-21,6020.2,11866.6,0,0
107/02/22,"5,969.45","11,766.57",2018-02-22,5969.45,11766.57,0,0
107/02/23,"6,047.79","11,920.99",2018-02-23,6047.79,11920.99,0,0
107/02/26,"6,076.94","11,978.44",2018-02-26,6076.94,11978.44,0,0
107/02/27,"6,048.24","11,921.87",2018-02-27,6048.24,11921.87,0,0
