日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/10/01,"9,659.41","30,649.48",2025-10-01,9659.41,30649.48,0,0
114/10/02,"9,725.36","30,858.74",2025-10-02,9725.36,30858.74,0,0
114/10/03,"9,750.30","30,937.87",2025-10-03,9750.3,30937.87,0,0
114/10/07,"9,850.06","31,254.39",2025-10-07,9850.06,31254.39,0,0
114/10/08,"9,842.03","31,228.93",2025-10-08,9842.03,31228.93,0,0
114/10/09,"9,821.03","31,162.27",2025-10-09,9821.03,31162.27,0,0
114/10/13,"9,704.60","30,792.86",2025-10-13,9704.6,30792.86,0,0
114/10/14,"9,575.95","30,384.65",2025-10-14,9575.95,30384.65,0,0
114/10/15,"9,643.57","30,599.21",2025-10-15,9643.57,30599.21,0,0
114/10/16,"9,774.83","31,015.69",2025-10-16,9774.83,31015.69,0,0
114/10/17,"9,750.98","30,940.02",2025-10-17,9750.98,30940.02,0,0
114/10/20,"9,862.86","31,295.01",2025-10-20,9862.86,31295.01,0,0
114/10/21,"9,868.42","31,312.64",2025-10-21,9868.42,31312.64,0,0
114/10/22,"9,918.24","31,470.75",2025-10-22,9918.24,31470.75,0,0
