日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/05/03,"8,282.38","19,784.90",2021-05-03,8282.38,19784.9,0,0
110/05/04,"8,148.09","19,464.10",2021-05-04,8148.09,19464.1,0,0
110/05/05,"8,165.06","19,504.64",2021-05-05,8165.06,19504.64,0,0
110/05/06,"8,160.79","19,494.44",2021-05-06,8160.79,19494.44,0,0
110/05/07,"8,284.94","19,791.02",2021-05-07,8284.94,19791.02,0,0
110/05/10,"8,299.17","19,824.99",2021-05-10,8299.17,19824.99,0,0
110/05/11,"8,011.61","19,138.08",2021-05-11,8011.61,19138.08,0,0
110/05/12,"7,748.19","18,508.81",2021-05-12,7748.19,18508.81,0,0
110/05/13,"7,717.90","18,436.46",2021-05-13,7717.9,18436.46,0,0
110/05/14,"7,776.17","18,575.65",2021-05-14,7776.17,18575.65,0,0
110/05/17,"7,562.39","18,064.97",2021-05-17,7562.39,18064.97,0,0
110/05/18,"7,857.19","18,769.19",2021-05-18,7857.19,18769.19,0,0
110/05/19,"7,879.18","18,821.74",2021-05-19,7879.18,18821.74,0,0
110/05/20,"7,826.49","18,695.86",2021-05-20,7826.49,18695.86,0,0
110/05/21,"7,868.85","18,797.04",2021-05-21,7868.85,18797.04,0,0
110/05/24,"7,876.44","18,815.18",2021-05-24,7876.44,18815.18,0,0
110/05/25,"7,931.31","18,946.26",2021-05-25,7931.31,18946.26,0,0
110/05/26,"7,934.39","18,953.62",2021-05-26,7934.39,18953.62,0,0
110/05/27,"7,918.85","18,916.50",2021-05-27,7918.85,18916.5,0,0
110/05/28,"7,994.74","19,097.78",2021-05-28,7994.74,19097.78,0,0
110/05/31,"8,057.22","19,247.03",2021-05-31,8057.22,19247.03,0,0
