日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/05/03,"7,493.11","18,861.81",2022-05-03,7493.11,18861.81,0,0
111/05/04,"7,539.77","18,979.27",2022-05-04,7539.77,18979.27,0,0
111/05/05,"7,596.04","19,120.91",2022-05-05,7596.04,19120.91,0,0
111/05/06,"7,520.59","18,931.00",2022-05-06,7520.59,18931.0,0,0
111/05/09,"7,359.77","18,526.17",2022-05-09,7359.77,18526.17,0,0
111/05/10,"7,381.14","18,579.97",2022-05-10,7381.14,18579.97,0,0
111/05/11,"7,270.12","18,300.50",2022-05-11,7270.12,18300.5,0,0
111/05/12,"7,149.00","17,995.60",2022-05-12,7149.0,17995.6,0,0
111/05/13,"7,186.66","18,090.42",2022-05-13,7186.66,18090.42,0,0
111/05/16,"7,162.90","18,030.62",2022-05-16,7162.9,18030.62,0,0
111/05/17,"7,154.26","18,008.85",2022-05-17,7154.26,18008.85,0,0
111/05/18,"7,235.35","18,212.98",2022-05-18,7235.35,18212.98,0,0
