日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
107/01/02,"5,897.76","11,625.26",2018-01-02,5897.76,11625.26,0,0
107/01/03,"5,938.30","11,705.16",2018-01-03,5938.3,11705.16,0,0
107/01/04,"5,966.06","11,759.88",2018-01-04,5966.06,11759.88,0,0
107/01/05,"5,971.05","11,769.73",2018-01-05,5971.05,11769.73,0,0
107/01/08,"6,001.21","11,829.17",2018-01-08,6001.21,11829.17,0,0
107/01/09,"5,985.66","11,798.51",2018-01-09,5985.66,11798.51,0,0
107/01/10,"5,954.39","11,736.89",2018-01-10,5954.39,11736.89,0,0
107/01/11,"5,969.18","11,766.03",2018-01-11,5969.18,11766.03,0,0
107/01/12,"5,988.83","11,804.77",2018-01-12,5988.83,11804.77,0,0
107/01/15,"6,006.93","11,840.45",2018-01-15,6006.93,11840.45,0,0
107/01/16,"6,045.29","11,916.05",2018-01-16,6045.29,11916.05,0,0
107/01/17,"6,084.71","11,993.75",2018-01-17,6084.71,11993.75,0,0
107/01/18,"6,110.36","12,044.32",2018-01-18,6110.36,12044.32,0,0
107/01/19,"6,111.10","12,045.77",2018-01-19,6111.1,12045.77,0,0
107/01/22,"6,165.16","12,152.34",2018-01-22,6165.16,12152.34,0,0
107/01/23,"6,149.07","12,120.62",2018-01-23,6149.07,12120.62,0,0
107/01/24,"6,182.77","12,187.05",2018-01-24,6182.77,12187.05,0,0
107/01/25,"6,211.38","12,243.43",2018-01-25,6211.38,12243.43,0,0
107/01/26,"6,232.55","12,285.16",2018-01-26,6232.55,12285.16,0,0
107/01/29,"6,292.21","12,402.76",2018-01-29,6292.21,12402.76,0,0
107/01/30,"6,195.00","12,211.15",2018-01-30,6195.0,12211.15,0,0
107/01/31,"6,204.32","12,229.52",2018-01-31,6204.32,12229.52,0,0
