日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
104/07/01,"5,736.80","9,467.42",2015-07-01,5736.8,9467.42,0,0
104/07/02,"5,718.88","9,437.85",2015-07-02,5718.88,9437.85,0,0
104/07/03,"5,685.32","9,399.40",2015-07-03,5685.32,9399.4,0,0
104/07/06,"5,643.37","9,347.84",2015-07-06,5643.37,9347.84,0,0
104/07/07,"5,644.64","9,349.95",2015-07-07,5644.64,9349.95,0,0
104/07/08,"5,452.31","9,031.38",2015-07-08,5452.31,9031.38,0,0
104/07/09,"5,411.34","8,980.31",2015-07-09,5411.34,8980.31,0,0
104/07/10,"5,411.34","8,980.31",2015-07-10,5411.34,8980.31,0,0
104/07/13,"5,435.03","9,054.10",2015-07-13,5435.03,9054.1,0,0
104/07/14,"5,469.20","9,128.87",2015-07-14,5469.2,9128.87,0,0
104/07/15,"5,414.60","9,077.05",2015-07-15,5414.6,9077.05,0,0
104/07/16,"5,412.01","9,112.61",2015-07-16,5412.01,9112.61,0,0
104/07/17,"5,384.42","9,066.15",2015-07-17,5384.42,9066.15,0,0
104/07/20,"5,303.88","8,961.37",2015-07-20,5303.88,8961.37,0,0
104/07/21,"5,304.86","8,963.03",2015-07-21,5304.86,8963.03,0,0
104/07/22,"5,242.11","8,876.88",2015-07-22,5242.11,8876.88,0,0
104/07/23,"5,175.31","8,801.68",2015-07-23,5175.31,8801.68,0,0
104/07/24,"5,149.86","8,758.39",2015-07-24,5149.86,8758.39,0,0
104/07/27,"5,005.46","8,512.81",2015-07-27,5005.46,8512.81,0,0
104/07/28,"5,030.99","8,573.80",2015-07-28,5030.99,8573.8,0,0
104/07/29,"5,005.85","8,545.49",2015-07-29,5005.85,8545.49,0,0
104/07/30,"5,039.74","8,632.03",2015-07-30,5039.74,8632.03,0,0
104/07/31,"5,054.39","8,657.12",2015-07-31,5054.39,8657.12,0,0
