日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
105/02/01,"5,100.36","9,035.43",2016-02-01,5100.36,9035.43,0,0
105/02/02,"5,135.28","9,097.30",2016-02-02,5135.28,9097.3,0,0
105/02/03,"5,076.53","8,993.22",2016-02-03,5076.53,8993.22,0,0
105/02/15,"5,081.12","9,001.36",2016-02-15,5081.12,9001.36,0,0
105/02/16,"5,157.10","9,135.96",2016-02-16,5157.1,9135.96,0,0
105/02/17,"5,173.21","9,164.49",2016-02-17,5173.21,9164.49,0,0
105/02/18,"5,227.37","9,260.44",2016-02-18,5227.37,9260.44,0,0
105/02/19,"5,247.06","9,295.32",2016-02-19,5247.06,9295.32,0,0
105/02/22,"5,234.93","9,273.84",2016-02-22,5234.93,9273.84,0,0
105/02/23,"5,230.25","9,265.54",2016-02-23,5230.25,9265.54,0,0
105/02/24,"5,223.38","9,253.38",2016-02-24,5223.38,9253.38,0,0
105/02/25,"5,254.46","9,308.43",2016-02-25,5254.46,9308.43,0,0
105/02/26,"5,319.81","9,424.21",2016-02-26,5319.81,9424.21,0,0
