日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
110/10/01,"7,101.38","17,780.36",2021-10-01,7101.38,17780.36,0,0
110/10/04,"7,013.43","17,560.16",2021-10-04,7013.43,17560.16,0,0
110/10/05,"7,046.11","17,641.97",2021-10-05,7046.11,17641.97,0,0
110/10/06,"7,016.00","17,566.59",2021-10-06,7016.0,17566.59,0,0
110/10/07,"7,155.79","17,916.57",2021-10-07,7155.79,17916.57,0,0
110/10/08,"7,165.18","17,940.09",2021-10-08,7165.18,17940.09,0,0
110/10/12,"7,105.38","17,790.38",2021-10-12,7105.38,17790.38,0,0
110/10/13,"7,090.55","17,753.24",2021-10-13,7090.55,17753.24,0,0
110/10/14,"7,085.72","17,747.38",2021-10-14,7085.72,17747.38,0,0
110/10/15,"7,131.41","17,861.82",2021-10-15,7131.41,17861.82,0,0
110/10/18,"7,124.81","17,845.29",2021-10-18,7124.81,17845.29,0,0
110/10/19,"7,147.33","17,901.71",2021-10-19,7147.33,17901.71,0,0
110/10/20,"7,123.33","17,841.59",2021-10-20,7123.33,17841.59,0,0
110/10/21,"7,114.43","17,819.31",2021-10-21,7114.43,17819.31,0,0
110/10/22,"7,180.05","17,983.66",2021-10-22,7180.05,17983.66,0,0
110/10/25,"7,198.53","18,029.94",2021-10-25,7198.53,18029.94,0,0
110/10/26,"7,254.46","18,170.03",2021-10-26,7254.46,18170.03,0,0
110/10/27,"7,276.10","18,224.23",2021-10-27,7276.1,18224.23,0,0
110/10/28,"7,323.11","18,341.98",2021-10-28,7323.11,18341.98,0,0
110/10/29,"7,352.01","18,414.35",2021-10-29,7352.01,18414.35,0,0
