日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/09/01,"15,705.31","51,524.60",2026-09-01,15705.31,51524.6,0,0
115/09/02,"15,776.18","51,757.08",2026-09-02,15776.18,51757.08,0,0
115/09/03,"15,584.77","51,129.13",2026-09-03,15584.77,51129.13,0,0
115/09/04,"15,869.35","52,062.76",2026-09-04,15869.35,52062.76,0,0
115/09/07,"15,956.48","52,348.60",2026-09-07,15956.48,52348.6,0,0
115/09/08,"15,959.01","52,396.85",2026-09-08,15959.01,52396.85,0,0
115/09/09,"15,960.43","52,401.51",2026-09-09,15960.43,52401.51,0,0
115/09/10,"15,952.93","52,376.90",2026-09-10,15952.93,52376.9,0,0
115/09/11,"15,841.14","52,009.88",2026-09-11,15841.14,52009.88,0,0
115/09/14,"15,847.70","52,031.39",2026-09-14,15847.7,52031.39,0,0
115/09/15,"15,665.35","51,432.71",2026-09-15,15665.35,51432.71,0,0
115/09/16,"15,911.58","52,241.13",2026-09-16,15911.58,52241.13,0,0
115/09/17,"16,109.21","52,889.99",2026-09-17,16109.21,52889.99,0,0
115/09/18,"16,254.57","53,367.23",2026-09-18,16254.57,53367.23,0,0
115/09/21,"16,275.45","53,435.80",2026-09-21,16275.45,53435.8,0,0
115/09/22,"16,152.20","53,031.15",2026-09-22,16152.2,53031.15,0,0
115/09/23,"16,130.18","52,958.84",2026-09-23,16130.18,52958.84,0,0
