日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/12/01,"6,034.21","16,656.31",2022-12-01,6034.21,16656.31,0,0
111/12/02,"6,022.83","16,624.90",2022-12-02,6022.83,16624.9,0,0
111/12/05,"6,058.21","16,722.57",2022-12-05,6058.21,16722.57,0,0
111/12/06,"5,976.36","16,496.63",2022-12-06,5976.36,16496.63,0,0
111/12/07,"5,911.93","16,318.79",2022-12-07,5911.93,16318.79,0,0
111/12/08,"5,894.98","16,271.99",2022-12-08,5894.98,16271.99,0,0
111/12/09,"5,961.32","16,455.12",2022-12-09,5961.32,16455.12,0,0
111/12/12,"5,956.98","16,443.12",2022-12-12,5956.98,16443.12,0,0
111/12/13,"5,947.38","16,416.63",2022-12-13,5947.38,16416.63,0,0
111/12/14,"6,002.28","16,568.16",2022-12-14,6002.28,16568.16,0,0
111/12/15,"6,005.36","16,576.67",2022-12-15,6005.36,16576.67,0,0
111/12/16,"6,064.07","16,738.72",2022-12-16,6064.07,16738.72,0,0
111/12/19,"6,013.02","16,597.81",2022-12-19,6013.02,16597.81,0,0
111/12/20,"5,910.29","16,314.25",2022-12-20,5910.29,16314.25,0,0
111/12/21,"5,933.17","16,377.40",2022-12-21,5933.17,16377.4,0,0
111/12/22,"6,057.98","16,721.93",2022-12-22,6057.98,16721.93,0,0
111/12/23,"5,999.35","16,560.07",2022-12-23,5999.35,16560.07,0,0
111/12/26,"5,977.67","16,500.24",2022-12-26,5977.67,16500.24,0,0
111/12/27,"5,999.07","16,559.31",2022-12-27,5999.07,16559.31,0,0
