日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/11/03,"10,055.99","31,907.83",2025-11-03,10055.99,31907.83,0,0
114/11/04,"9,933.89","31,520.40",2025-11-04,9933.89,31520.4,0,0
114/11/05,"9,939.71","31,538.87",2025-11-05,9939.71,31538.87,0,0
114/11/06,"9,950.70","31,573.72",2025-11-06,9950.7,31573.72,0,0
114/11/07,"9,815.35","31,144.27",2025-11-07,9815.35,31144.27,0,0
114/11/10,"9,824.99","31,174.85",2025-11-10,9824.99,31174.85,0,0
114/11/11,"9,817.04","31,149.63",2025-11-11,9817.04,31149.63,0,0
114/11/12,"9,811.56","31,132.23",2025-11-12,9811.56,31132.23,0,0
114/11/13,"9,832.10","31,197.41",2025-11-13,9832.1,31197.41,0,0
114/11/14,"9,696.52","30,767.22",2025-11-14,9696.52,30767.22,0,0
114/11/17,"9,588.68","30,425.05",2025-11-17,9588.68,30425.05,0,0
114/11/18,"9,384.32","29,776.58",2025-11-18,9384.32,29776.58,0,0
114/11/19,"9,338.69","29,631.80",2025-11-19,9338.69,29631.8,0,0
114/11/20,"9,556.67","30,323.48",2025-11-20,9556.67,30323.48,0,0
114/11/21,"9,394.02","29,807.38",2025-11-21,9394.02,29807.38,0,0
114/11/24,"9,470.12","30,048.83",2025-11-24,9470.12,30048.83,0,0
114/11/25,"9,455.85","30,003.58",2025-11-25,9455.85,30003.58,0,0
114/11/26,"9,631.50","30,560.92",2025-11-26,9631.5,30560.92,0,0
114/11/27,"9,735.28","30,890.20",2025-11-27,9735.28,30890.2,0,0
