日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/08/03,"14,213.06","46,477.37",2026-08-03,14213.06,46477.37,0,0
115/08/04,"14,469.55","47,316.10",2026-08-04,14469.55,47316.1,0,0
115/08/05,"14,730.41","48,169.11",2026-08-05,14730.41,48169.11,0,0
115/08/06,"14,667.29","47,962.72",2026-08-06,14667.29,47962.72,0,0
115/08/07,"14,655.27","47,923.40",2026-08-07,14655.27,47923.4,0,0
115/08/10,"14,986.46","49,013.98",2026-08-10,14986.46,49013.98,0,0
115/08/11,"14,958.46","48,922.41",2026-08-11,14958.46,48922.41,0,0
115/08/12,"15,045.09","49,205.73",2026-08-12,15045.09,49205.73,0,0
115/08/13,"15,121.81","49,570.18",2026-08-13,15121.81,49570.18,0,0
115/08/14,"15,269.29","50,053.64",2026-08-14,15269.29,50053.64,0,0
115/08/17,"15,100.33","49,499.77",2026-08-17,15100.33,49499.77,0,0
115/08/18,"14,974.78","49,088.19",2026-08-18,14974.78,49088.19,0,0
115/08/19,"14,821.95","48,597.12",2026-08-19,14821.95,48597.12,0,0
115/08/20,"14,836.12","48,654.55",2026-08-20,14836.12,48654.55,0,0
