日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
113/11/01,"9,470.53","28,515.49",2024-11-01,9470.53,28515.49,0,0
113/11/04,"9,496.73","28,594.38",2024-11-04,9496.73,28594.38,0,0
113/11/05,"9,554.33","28,767.80",2024-11-05,9554.33,28767.8,0,0
113/11/06,"9,576.83","28,835.56",2024-11-06,9576.83,28835.56,0,0
113/11/07,"9,690.23","29,177.00",2024-11-07,9690.23,29177.0,0,0
113/11/08,"9,656.19","29,074.49",2024-11-08,9656.19,29074.49,0,0
113/11/11,"9,645.27","29,041.63",2024-11-11,9645.27,29041.63,0,0
113/11/12,"9,451.57","28,458.38",2024-11-12,9451.57,28458.38,0,0
113/11/13,"9,458.57","28,479.47",2024-11-13,9458.57,28479.47,0,0
113/11/14,"9,348.64","28,148.47",2024-11-14,9348.64,28148.47,0,0
113/11/15,"9,352.38","28,159.74",2024-11-15,9352.38,28159.74,0,0
113/11/18,"9,313.65","28,043.11",2024-11-18,9313.65,28043.11,0,0
113/11/19,"9,415.69","28,350.36",2024-11-19,9415.69,28350.36,0,0
113/11/20,"9,368.67","28,208.79",2024-11-20,9368.67,28208.79,0,0
113/11/21,"9,378.42","28,238.15",2024-11-21,9378.42,28238.15,0,0
113/11/22,"9,425.73","28,380.58",2024-11-22,9425.73,28380.58,0,0
113/11/25,"9,459.40","28,481.97",2024-11-25,9459.4,28481.97,0,0
113/11/26,"9,426.46","28,382.80",2024-11-26,9426.46,28382.8,0,0
113/11/27,"9,252.19","27,858.07",2024-11-27,9252.19,27858.07,0,0
