日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/04/01,"9,194.98","27,779.14",2025-04-01,9194.98,27779.14,0,0
114/04/02,"9,176.01","27,721.83",2025-04-02,9176.01,27721.83,0,0
114/04/07,"8,265.92","24,972.34",2025-04-07,8265.92,24972.34,0,0
114/04/08,"7,952.67","24,025.98",2025-04-08,7952.67,24025.98,0,0
114/04/09,"7,422.32","22,423.72",2025-04-09,7422.32,22423.72,0,0
114/04/10,"8,103.74","24,482.37",2025-04-10,8103.74,24482.37,0,0
114/04/11,"8,386.61","25,336.96",2025-04-11,8386.61,25336.96,0,0
114/04/14,"8,527.55","25,762.75",2025-04-14,8527.55,25762.75,0,0
114/04/15,"8,657.36","26,154.91",2025-04-15,8657.36,26154.91,0,0
114/04/16,"8,556.67","25,850.71",2025-04-16,8556.67,25850.71,0,0
114/04/17,"8,506.58","25,699.41",2025-04-17,8506.58,25699.41,0,0
114/04/18,"8,532.10","25,776.49",2025-04-18,8532.1,25776.49,0,0
114/04/21,"8,441.72","25,503.45",2025-04-21,8441.72,25503.45,0,0
114/04/22,"8,331.31","25,169.89",2025-04-22,8331.31,25169.89,0,0
114/04/23,"8,569.62","25,889.86",2025-04-23,8569.62,25889.86,0,0
114/04/24,"8,502.66","25,687.56",2025-04-24,8502.66,25687.56,0,0
114/04/25,"8,646.84","26,123.14",2025-04-25,8646.84,26123.14,0,0
114/04/28,"8,700.77","26,286.08",2025-04-28,8700.77,26286.08,0,0
114/04/29,"8,765.65","26,482.09",2025-04-29,8765.65,26482.09,0,0
