日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/05/04,"6,339.65","14,306.70",2020-05-04,6339.65,14306.7,0,0
109/05/05,"6,363.84","14,361.31",2020-05-05,6363.84,14361.31,0,0
109/05/06,"6,363.13","14,359.71",2020-05-06,6363.13,14359.71,0,0
109/05/07,"6,409.14","14,463.54",2020-05-07,6409.14,14463.54,0,0
109/05/08,"6,421.63","14,491.72",2020-05-08,6421.63,14491.72,0,0
109/05/11,"6,461.91","14,582.62",2020-05-11,6461.91,14582.62,0,0
109/05/12,"6,436.44","14,525.15",2020-05-12,6436.44,14525.15,0,0
109/05/13,"6,501.42","14,671.77",2020-05-13,6501.42,14671.77,0,0
109/05/14,"6,408.50","14,462.09",2020-05-14,6408.5,14462.09,0,0
109/05/15,"6,393.41","14,428.03",2020-05-15,6393.41,14428.03,0,0
109/05/18,"6,320.12","14,262.64",2020-05-18,6320.12,14262.64,0,0
109/05/19,"6,391.88","14,424.58",2020-05-19,6391.88,14424.58,0,0
109/05/20,"6,415.13","14,477.05",2020-05-20,6415.13,14477.05,0,0
109/05/21,"6,473.53","14,608.83",2020-05-21,6473.53,14608.83,0,0
109/05/22,"6,379.58","14,396.82",2020-05-22,6379.58,14396.82,0,0
109/05/25,"6,430.11","14,510.86",2020-05-25,6430.11,14510.86,0,0
109/05/26,"6,498.51","14,665.21",2020-05-26,6498.51,14665.21,0,0
109/05/27,"6,513.01","14,697.94",2020-05-27,6513.01,14697.94,0,0
109/05/28,"6,478.38","14,619.79",2020-05-28,6478.38,14619.79,0,0
109/05/29,"6,490.39","14,646.89",2020-05-29,6490.39,14646.89,0,0
