日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
115/06/01,"14,386.21","45,780.79",2026-06-01,14386.21,45780.79,0,0
115/06/02,"14,663.07","46,661.82",2026-06-02,14663.07,46661.82,0,0
115/06/03,"14,982.94","47,679.74",2026-06-03,14982.94,47679.74,0,0
115/06/04,"14,678.21","46,710.01",2026-06-04,14678.21,46710.01,0,0
115/06/05,"14,518.46","46,201.63",2026-06-05,14518.46,46201.63,0,0
115/06/08,"13,821.12","44,008.75",2026-06-08,13821.12,44008.75,0,0
115/06/09,"14,392.77","45,828.97",2026-06-09,14392.77,45828.97,0,0
115/06/10,"13,914.20","44,305.14",2026-06-10,13914.2,44305.14,0,0
115/06/11,"13,926.66","44,344.81",2026-06-11,13926.66,44344.81,0,0
115/06/12,"14,182.46","45,159.31",2026-06-12,14182.46,45159.31,0,0
115/06/15,"14,444.72","46,043.46",2026-06-15,14444.72,46043.46,0,0
115/06/16,"14,513.50","46,262.69",2026-06-16,14513.5,46262.69,0,0
115/06/17,"14,569.94","46,577.85",2026-06-17,14569.94,46577.85,0,0
115/06/18,"14,745.69","47,139.71",2026-06-18,14745.69,47139.71,0,0
115/06/22,"15,041.74","48,093.37",2026-06-22,15041.74,48093.37,0,0
115/06/23,"14,895.56","47,625.98",2026-06-23,14895.56,47625.98,0,0
115/06/24,"14,764.99","47,208.52",2026-06-24,14764.99,47208.52,0,0
