日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/07/01,"9,151.17","28,343.75",2025-07-01,9151.17,28343.75,0,0
114/07/02,"9,193.97","28,549.07",2025-07-02,9193.97,28549.07,0,0
114/07/03,"9,225.42","28,697.71",2025-07-03,9225.42,28697.71,0,0
114/07/04,"9,149.36","28,461.10",2025-07-04,9149.36,28461.1,0,0
114/07/07,"9,132.42","28,408.41",2025-07-07,9132.42,28408.41,0,0
114/07/08,"9,084.67","28,259.87",2025-07-08,9084.67,28259.87,0,0
114/07/09,"9,144.81","28,541.29",2025-07-09,9144.81,28541.29,0,0
114/07/10,"9,141.87","28,583.53",2025-07-10,9141.87,28583.53,0,0
114/07/11,"9,189.78","28,740.44",2025-07-11,9189.78,28740.44,0,0
114/07/14,"9,145.63","28,657.60",2025-07-14,9145.63,28657.6,0,0
114/07/15,"9,209.68","28,858.31",2025-07-15,9209.68,28858.31,0,0
114/07/16,"9,231.79","28,927.58",2025-07-16,9231.79,28927.58,0,0
114/07/17,"9,255.95","29,027.99",2025-07-17,9255.95,29027.99,0,0
114/07/18,"9,255.48","29,026.53",2025-07-18,9255.48,29026.53,0,0
114/07/21,"9,275.20","29,088.38",2025-07-21,9275.2,29088.38,0,0
114/07/22,"9,166.31","28,746.88",2025-07-22,9166.31,28746.88,0,0
114/07/23,"9,285.72","29,121.36",2025-07-23,9285.72,29121.36,0,0
114/07/24,"9,297.55","29,175.46",2025-07-24,9297.55,29175.46,0,0
114/07/25,"9,286.77","29,141.63",2025-07-25,9286.77,29141.63,0,0
114/07/28,"9,306.57","29,203.77",2025-07-28,9306.57,29203.77,0,0
114/07/29,"9,222.89","28,941.17",2025-07-29,9222.89,28941.17,0,0
114/07/30,"9,238.71","29,044.52",2025-07-30,9238.71,29044.52,0,0
