日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
114/01/02,"9,263.33","27,929.06",2025-01-02,9263.33,27929.06,0,0
114/01/03,"9,283.94","27,991.22",2025-01-03,9283.94,27991.22,0,0
114/01/06,"9,385.82","28,298.37",2025-01-06,9385.82,28298.37,0,0
114/01/07,"9,404.03","28,353.29",2025-01-07,9404.03,28353.29,0,0
114/01/08,"9,412.08","28,377.56",2025-01-08,9412.08,28377.56,0,0
114/01/09,"9,232.22","27,835.28",2025-01-09,9232.22,27835.28,0,0
114/01/10,"9,201.05","27,741.30",2025-01-10,9201.05,27741.3,0,0
114/01/13,"9,035.82","27,243.12",2025-01-13,9035.82,27243.12,0,0
114/01/14,"9,172.80","27,656.12",2025-01-14,9172.8,27656.12,0,0
114/01/15,"9,099.63","27,435.50",2025-01-15,9099.63,27435.5,0,0
