日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
103/06/03,"6,006.94","9,453.94",2014-06-03,6006.94,9453.94,0,0
103/06/04,"5,994.23","9,433.95",2014-06-04,5994.23,9433.95,0,0
103/06/05,"6,034.12","9,496.73",2014-06-05,6034.12,9496.73,0,0
103/06/06,"6,020.35","9,475.05",2014-06-06,6020.35,9475.05,0,0
103/06/09,"6,051.12","9,523.48",2014-06-09,6051.12,9523.48,0,0
103/06/10,"6,080.37","9,569.52",2014-06-10,6080.37,9569.52,0,0
103/06/11,"6,067.06","9,548.57",2014-06-11,6067.06,9548.57,0,0
103/06/12,"6,065.00","9,545.33",2014-06-12,6065.0,9545.33,0,0
103/06/13,"6,070.96","9,554.71",2014-06-13,6070.96,9554.71,0,0
103/06/16,"6,072.44","9,557.04",2014-06-16,6072.44,9557.04,0,0
103/06/17,"6,077.52","9,565.03",2014-06-17,6077.52,9565.03,0,0
103/06/18,"6,071.56","9,573.86",2014-06-18,6071.56,9573.86,0,0
103/06/19,"6,073.42","9,576.79",2014-06-19,6073.42,9576.79,0,0
103/06/20,"6,055.16","9,548.00",2014-06-20,6055.16,9548.0,0,0
103/06/23,"5,971.09","9,415.44",2014-06-23,5971.09,9415.44,0,0
103/06/24,"5,987.72","9,441.65",2014-06-24,5987.72,9441.65,0,0
103/06/25,"6,004.17","9,467.59",2014-06-25,6004.17,9467.59,0,0
103/06/26,"6,027.59","9,504.53",2014-06-26,6027.59,9504.53,0,0
103/06/27,"6,008.80","9,494.14",2014-06-27,6008.8,9494.14,0,0
103/06/30,"6,036.04","9,562.54",2014-06-30,6036.04,9562.54,0,0
