日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/02/07,"7,729.45","19,359.72",2022-02-07,7729.45,19359.72,0,0
111/02/08,"7,803.30","19,544.70",2022-02-08,7803.3,19544.7,0,0
111/02/09,"7,886.80","19,753.83",2022-02-09,7886.8,19753.83,0,0
111/02/10,"7,898.42","19,782.93",2022-02-10,7898.42,19782.93,0,0
111/02/11,"7,863.18","19,694.66",2022-02-11,7863.18,19694.66,0,0
111/02/14,"7,750.51","19,412.47",2022-02-14,7750.51,19412.47,0,0
111/02/15,"7,744.52","19,397.48",2022-02-15,7744.52,19397.48,0,0
111/02/16,"7,818.44","19,582.60",2022-02-16,7818.44,19582.6,0,0
111/02/17,"7,848.49","19,657.88",2022-02-17,7848.49,19657.88,0,0
111/02/18,"7,880.43","19,737.89",2022-02-18,7880.43,19737.89,0,0
111/02/21,"7,960.02","19,937.22",2022-02-21,7960.02,19937.22,0,0
111/02/22,"7,876.12","19,727.09",2022-02-22,7876.12,19727.09,0,0
111/02/23,"7,932.78","19,869.00",2022-02-23,7932.78,19869.0,0,0
