日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/11/01,"5,517.97","8,684.38",2013-11-01,5517.97,8684.38,0,0
102/11/04,"5,489.43","8,639.47",2013-11-04,5489.43,8639.47,0,0
102/11/05,"5,442.80","8,566.09",2013-11-05,5442.8,8566.09,0,0
102/11/06,"5,453.77","8,583.35",2013-11-06,5453.77,8583.35,0,0
102/11/07,"5,457.48","8,589.18",2013-11-07,5457.48,8589.18,0,0
102/11/08,"5,421.01","8,531.80",2013-11-08,5421.01,8531.8,0,0
102/11/11,"5,360.20","8,436.08",2013-11-11,5360.2,8436.08,0,0
102/11/12,"5,372.92","8,456.10",2013-11-12,5372.92,8456.1,0,0
102/11/13,"5,290.41","8,326.25",2013-11-13,5290.41,8326.25,0,0
102/11/14,"5,341.69","8,406.95",2013-11-14,5341.69,8406.95,0,0
102/11/15,"5,360.29","8,436.22",2013-11-15,5360.29,8436.22,0,0
102/11/18,"5,329.71","8,388.09",2013-11-18,5329.71,8388.09,0,0
102/11/19,"5,403.01","8,503.46",2013-11-19,5403.01,8503.46,0,0
102/11/20,"5,347.06","8,415.41",2013-11-20,5347.06,8415.41,0,0
102/11/21,"5,286.59","8,320.23",2013-11-21,5286.59,8320.23,0,0
102/11/22,"5,292.84","8,330.07",2013-11-22,5292.84,8330.07,0,0
102/11/25,"5,326.12","8,382.45",2013-11-25,5326.12,8382.45,0,0
102/11/26,"5,375.17","8,459.65",2013-11-26,5375.17,8459.65,0,0
102/11/27,"5,419.15","8,528.86",2013-11-27,5419.15,8528.86,0,0
102/11/28,"5,459.46","8,592.30",2013-11-28,5459.46,8592.3,0,0
102/11/29,"5,497.07","8,651.49",2013-11-29,5497.07,8651.49,0,0
