日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
111/06/01,"7,354.75","18,513.54",2022-06-01,7354.75,18513.54,0,0
111/06/02,"7,313.60","18,409.94",2022-06-02,7313.6,18409.94,0,0
111/06/06,"7,334.05","18,461.42",2022-06-06,7334.05,18461.42,0,0
111/06/07,"7,333.17","18,459.20",2022-06-07,7333.17,18459.2,0,0
111/06/08,"7,369.37","18,550.34",2022-06-08,7369.37,18550.34,0,0
111/06/09,"7,278.88","18,386.03",2022-06-09,7278.88,18386.03,0,0
111/06/10,"7,222.78","18,244.33",2022-06-10,7222.78,18244.33,0,0
111/06/13,"7,082.90","17,891.00",2022-06-13,7082.9,17891.0,0,0
111/06/14,"7,077.75","17,878.00",2022-06-14,7077.75,17878.0,0,0
111/06/15,"7,039.31","17,780.90",2022-06-15,7039.31,17780.9,0,0
111/06/16,"6,922.43","17,544.78",2022-06-16,6922.43,17544.78,0,0
111/06/17,"6,878.67","17,433.88",2022-06-17,6878.67,17433.88,0,0
111/06/20,"6,664.42","16,897.10",2022-06-20,6664.42,16897.1,0,0
111/06/21,"6,768.19","17,160.20",2022-06-21,6768.19,17160.2,0,0
111/06/22,"6,573.09","16,690.79",2022-06-22,6573.09,16690.79,0,0
111/06/23,"6,455.59","16,446.16",2022-06-23,6455.59,16446.16,0,0
111/06/24,"6,487.90","16,555.74",2022-06-24,6487.9,16555.74,0,0
111/06/27,"6,524.28","16,845.76",2022-06-27,6524.28,16845.76,0,0
111/06/28,"6,491.81","16,761.90",2022-06-28,6491.81,16761.9,0,0
111/06/29,"6,339.71","16,511.66",2022-06-29,6339.71,16511.66,0,0
111/06/30,"6,185.82","16,159.82",2022-06-30,6185.82,16159.82,0,0
