日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/11/02,"6,458.54","15,337.42",2020-11-02,6458.54,15337.42,0,0
109/11/03,"6,519.61","15,482.45",2020-11-03,6519.61,15482.45,0,0
109/11/04,"6,541.97","15,535.55",2020-11-04,6541.97,15535.55,0,0
109/11/05,"6,552.31","15,560.10",2020-11-05,6552.31,15560.1,0,0
109/11/06,"6,563.54","15,586.78",2020-11-06,6563.54,15586.78,0,0
109/11/09,"6,616.04","15,711.45",2020-11-09,6616.04,15711.45,0,0
109/11/10,"6,581.92","15,630.42",2020-11-10,6581.92,15630.42,0,0
109/11/11,"6,661.99","15,820.58",2020-11-11,6661.99,15820.58,0,0
109/11/12,"6,609.88","15,696.82",2020-11-12,6609.88,15696.82,0,0
109/11/13,"6,645.90","15,782.36",2020-11-13,6645.9,15782.36,0,0
109/11/16,"6,706.54","15,926.37",2020-11-16,6706.54,15926.37,0,0
109/11/17,"6,714.08","15,944.28",2020-11-17,6714.08,15944.28,0,0
109/11/18,"6,749.04","16,027.29",2020-11-18,6749.04,16027.29,0,0
109/11/19,"6,735.26","15,994.56",2020-11-19,6735.26,15994.56,0,0
109/11/20,"6,741.84","16,010.19",2020-11-20,6741.84,16010.19,0,0
109/11/23,"6,808.60","16,168.72",2020-11-23,6808.6,16168.72,0,0
109/11/24,"6,767.20","16,070.40",2020-11-24,6767.2,16070.4,0,0
109/11/25,"6,755.08","16,041.62",2020-11-25,6755.08,16041.62,0,0
109/11/26,"6,801.32","16,151.45",2020-11-26,6801.32,16151.45,0,0
109/11/27,"6,871.62","16,318.38",2020-11-27,6871.62,16318.38,0,0
109/11/30,"6,821.07","16,198.34",2020-11-30,6821.07,16198.34,0,0
