日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
109/09/01,"6,649.53","15,790.97",2020-09-01,6649.53,15790.97,0,0
109/09/02,"6,675.69","15,853.10",2020-09-02,6675.69,15853.1,0,0
109/09/03,"6,692.31","15,892.58",2020-09-03,6692.31,15892.58,0,0
109/09/04,"6,656.16","15,806.71",2020-09-04,6656.16,15806.71,0,0
109/09/07,"6,609.85","15,696.75",2020-09-07,6609.85,15696.75,0,0
109/09/08,"6,597.08","15,666.42",2020-09-08,6597.08,15666.42,0,0
109/09/09,"6,591.81","15,653.90",2020-09-09,6591.81,15653.9,0,0
109/09/10,"6,597.07","15,666.39",2020-09-10,6597.07,15666.39,0,0
109/09/11,"6,574.61","15,613.07",2020-09-11,6574.61,15613.07,0,0
109/09/14,"6,662.51","15,821.79",2020-09-14,6662.51,15821.79,0,0
109/09/15,"6,673.57","15,848.06",2020-09-15,6673.57,15848.06,0,0
109/09/16,"6,681.71","15,867.39",2020-09-16,6681.71,15867.39,0,0
109/09/17,"6,662.25","15,821.20",2020-09-17,6662.25,15821.2,0,0
109/09/18,"6,700.63","15,912.32",2020-09-18,6700.63,15912.32,0,0
109/09/21,"6,621.14","15,723.56",2020-09-21,6621.14,15723.56,0,0
109/09/22,"6,564.37","15,588.75",2020-09-22,6564.37,15588.75,0,0
109/09/23,"6,548.35","15,550.70",2020-09-23,6548.35,15550.7,0,0
109/09/24,"6,390.58","15,176.05",2020-09-24,6390.58,15176.05,0,0
109/09/25,"6,371.64","15,131.05",2020-09-25,6371.64,15131.05,0,0
109/09/28,"6,487.79","15,406.88",2020-09-28,6487.79,15406.88,0,0
109/09/29,"6,475.34","15,377.31",2020-09-29,6475.34,15377.31,0,0
109/09/30,"6,508.89","15,457.00",2020-09-30,6508.89,15457.0,0,0
