日期,臺灣高股息指數,臺灣高股息報酬指數,Date,Close,Adj Close,Dividends,Stock Splits
102/02/01,"5,819.79","8,756.65",2013-02-01,5819.79,8756.65,0,0
102/02/04,"5,854.88","8,809.45",2013-02-04,5854.88,8809.45,0,0
102/02/05,"5,815.21","8,749.76",2013-02-05,5815.21,8749.76,0,0
102/02/06,"5,792.17","8,715.10",2013-02-06,5792.17,8715.1,0,0
102/02/18,"5,795.59","8,720.24",2013-02-18,5795.59,8720.24,0,0
102/02/19,"5,810.86","8,743.22",2013-02-19,5810.86,8743.22,0,0
102/02/20,"5,821.07","8,758.58",2013-02-20,5821.07,8758.58,0,0
102/02/21,"5,789.04","8,710.38",2013-02-21,5789.04,8710.38,0,0
102/02/22,"5,785.02","8,704.34",2013-02-22,5785.02,8704.34,0,0
102/02/23,"5,794.48","8,718.57",2013-02-23,5794.48,8718.57,0,0
102/02/25,"5,770.92","8,683.12",2013-02-25,5770.92,8683.12,0,0
102/02/26,"5,741.18","8,638.37",2013-02-26,5741.18,8638.37,0,0
102/02/27,"5,758.20","8,663.98",2013-02-27,5758.2,8663.98,0,0
