日期,NTD/USD,Date,Close,Adj Close,Dividends,Stock Splits
20120718,30.002,2012-07-18,30.002,30.002,0,0
20120719,29.984,2012-07-19,29.984,29.984,0,0
20120720,29.995,2012-07-20,29.995,29.995,0,0
20120723,30.095,2012-07-23,30.095,30.095,0,0
20120724,30.116,2012-07-24,30.116,30.116,0,0
20120725,30.206,2012-07-25,30.206,30.206,0,0
20120726,30.15,2012-07-26,30.15,30.15,0,0
20120727,30.1,2012-07-27,30.1,30.1,0,0
20120730,30.08,2012-07-30,30.08,30.08,0,0
20120731,30.01,2012-07-31,30.01,30.01,0,0
20120801,29.988,2012-08-01,29.988,29.988,0,0
20120803,30.002,2012-08-03,30.002,30.002,0,0
20120806,29.96,2012-08-06,29.96,29.96,0,0
20120807,29.955,2012-08-07,29.955,29.955,0,0
20120808,29.987,2012-08-08,29.987,29.987,0,0
20120809,29.94,2012-08-09,29.94,29.94,0,0
20120810,29.99,2012-08-10,29.99,29.99,0,0
20120813,30.005,2012-08-13,30.005,30.005,0,0
20120814,29.965,2012-08-14,29.965,29.965,0,0
20120815,30.002,2012-08-15,30.002,30.002,0,0
20120816,30.02,2012-08-16,30.02,30.02,0,0
20120817,30.025,2012-08-17,30.025,30.025,0,0
20120820,30.03,2012-08-20,30.03,30.03,0,0
20120821,29.975,2012-08-21,29.975,29.975,0,0
20120822,30.01,2012-08-22,30.01,30.01,0,0
20120823,29.96,2012-08-23,29.96,29.96,0,0
20120824,30.002,2012-08-24,30.002,30.002,0,0
20120827,29.98,2012-08-27,29.98,29.98,0,0
20120828,30.007,2012-08-28,30.007,30.007,0,0
20120829,29.981,2012-08-29,29.981,29.981,0,0
20120830,29.986,2012-08-30,29.986,29.986,0,0
20120831,29.966,2012-08-31,29.966,29.966,0,0
20120903,29.92,2012-09-03,29.92,29.92,0,0
20120904,29.902,2012-09-04,29.902,29.902,0,0
20120905,29.905,2012-09-05,29.905,29.905,0,0
20120906,29.902,2012-09-06,29.902,29.902,0,0
20120907,29.842,2012-09-07,29.842,29.842,0,0
20120910,29.74,2012-09-10,29.74,29.74,0,0
20120911,29.715,2012-09-11,29.715,29.715,0,0
20120912,29.669,2012-09-12,29.669,29.669,0,0
20120913,29.699,2012-09-13,29.699,29.699,0,0
20120914,29.469,2012-09-14,29.469,29.469,0,0
20120917,29.399,2012-09-17,29.399,29.399,0,0
20120918,29.46,2012-09-18,29.46,29.46,0,0
20120919,29.405,2012-09-19,29.405,29.405,0,0
20120920,29.508,2012-09-20,29.508,29.508,0,0
20120921,29.45,2012-09-21,29.45,29.45,0,0
20120924,29.479,2012-09-24,29.479,29.479,0,0
20120925,29.451,2012-09-25,29.451,29.451,0,0
20120926,29.497,2012-09-26,29.497,29.497,0,0
20120927,29.42,2012-09-27,29.42,29.42,0,0
20120928,29.342,2012-09-28,29.342,29.342,0,0
20121001,29.402,2012-10-01,29.402,29.402,0,0
20121002,29.385,2012-10-02,29.385,29.385,0,0
20121003,29.405,2012-10-03,29.405,29.405,0,0
20121004,29.388,2012-10-04,29.388,29.388,0,0
20121005,29.368,2012-10-05,29.368,29.368,0,0
20121008,29.402,2012-10-08,29.402,29.402,0,0
20121009,29.399,2012-10-09,29.399,29.399,0,0
20121011,29.432,2012-10-11,29.432,29.432,0,0
20121012,29.36,2012-10-12,29.36,29.36,0,0
20121015,29.345,2012-10-15,29.345,29.345,0,0
20121016,29.289,2012-10-16,29.289,29.289,0,0
20121017,29.246,2012-10-17,29.246,29.246,0,0
20121018,29.269,2012-10-18,29.269,29.269,0,0
20121019,29.286,2012-10-19,29.286,29.286,0,0
20121022,29.32,2012-10-22,29.32,29.32,0,0
20121023,29.328,2012-10-23,29.328,29.328,0,0
20121024,29.342,2012-10-24,29.342,29.342,0,0
20121025,29.28,2012-10-25,29.28,29.28,0,0
20121026,29.3,2012-10-26,29.3,29.3,0,0
20121029,29.292,2012-10-29,29.292,29.292,0,0
20121030,29.278,2012-10-30,29.278,29.278,0,0
20121031,29.26,2012-10-31,29.26,29.26,0,0
20121101,29.29,2012-11-01,29.29,29.29,0,0
20121102,29.3,2012-11-02,29.3,29.3,0,0
20121105,29.305,2012-11-05,29.305,29.305,0,0
20121106,29.275,2012-11-06,29.275,29.275,0,0
20121107,29.2,2012-11-07,29.2,29.2,0,0
20121108,29.202,2012-11-08,29.202,29.202,0,0
20121109,29.15,2012-11-09,29.15,29.15,0,0
20121112,29.09,2012-11-12,29.09,29.09,0,0
20121113,29.129,2012-11-13,29.129,29.129,0,0
20121114,29.125,2012-11-14,29.125,29.125,0,0
20121115,29.142,2012-11-15,29.142,29.142,0,0
20121116,29.272,2012-11-16,29.272,29.272,0,0
20121119,29.202,2012-11-19,29.202,29.202,0,0
20121120,29.145,2012-11-20,29.145,29.145,0,0
20121121,29.179,2012-11-21,29.179,29.179,0,0
20121122,29.185,2012-11-22,29.185,29.185,0,0
20121123,29.171,2012-11-23,29.171,29.171,0,0
20121126,29.143,2012-11-26,29.143,29.143,0,0
20121127,29.129,2012-11-27,29.129,29.129,0,0
20121128,29.175,2012-11-28,29.175,29.175,0,0
20121129,29.147,2012-11-29,29.147,29.147,0,0
20121130,29.116,2012-11-30,29.116,29.116,0,0
20121203,29.121,2012-12-03,29.121,29.121,0,0
20121204,29.116,2012-12-04,29.116,29.116,0,0
20121205,29.102,2012-12-05,29.102,29.102,0,0
20121206,29.136,2012-12-06,29.136,29.136,0,0
20121207,29.125,2012-12-07,29.125,29.125,0,0
20121210,29.15,2012-12-10,29.15,29.15,0,0
20121211,29.122,2012-12-11,29.122,29.122,0,0
20121212,29.108,2012-12-12,29.108,29.108,0,0
20121213,29.101,2012-12-13,29.101,29.101,0,0
20121214,29.102,2012-12-14,29.102,29.102,0,0
20121217,29.1,2012-12-17,29.1,29.1,0,0
20121218,29.1,2012-12-18,29.1,29.1,0,0
20121219,29.102,2012-12-19,29.102,29.102,0,0
20121220,29.12,2012-12-20,29.12,29.12,0,0
20121221,29.122,2012-12-21,29.122,29.122,0,0
20121222,29.12,2012-12-22,29.12,29.12,0,0
20121224,29.128,2012-12-24,29.128,29.128,0,0
20121225,29.13,2012-12-25,29.13,29.13,0,0
20121226,29.128,2012-12-26,29.128,29.128,0,0
20121227,29.126,2012-12-27,29.126,29.126,0,0
20121228,29.136,2012-12-28,29.136,29.136,0,0
20130102,29.09,2013-01-02,29.09,29.09,0,0
20130103,29.091,2013-01-03,29.091,29.091,0,0
20130104,29.125,2013-01-04,29.125,29.125,0,0
20130107,29.125,2013-01-07,29.125,29.125,0,0
20130108,29.127,2013-01-08,29.127,29.127,0,0
20130109,29.11,2013-01-09,29.11,29.11,0,0
20130110,29.088,2013-01-10,29.088,29.088,0,0
20130111,29.039,2013-01-11,29.039,29.039,0,0
20130114,29.058,2013-01-14,29.058,29.058,0,0
20130115,29.056,2013-01-15,29.056,29.056,0,0
20130116,29.099,2013-01-16,29.099,29.099,0,0
20130117,29.085,2013-01-17,29.085,29.085,0,0
20130118,29.06,2013-01-18,29.06,29.06,0,0
20130121,29.07,2013-01-21,29.07,29.07,0,0
20130122,29.095,2013-01-22,29.095,29.095,0,0
20130123,29.092,2013-01-23,29.092,29.092,0,0
20130124,29.138,2013-01-24,29.138,29.138,0,0
20130125,29.25,2013-01-25,29.25,29.25,0,0
20130128,29.56,2013-01-28,29.56,29.56,0,0
20130129,29.559,2013-01-29,29.559,29.559,0,0
20130130,29.57,2013-01-30,29.57,29.57,0,0
20130131,29.582,2013-01-31,29.582,29.582,0,0
20130201,29.668,2013-02-01,29.668,29.668,0,0
20130204,29.58,2013-02-04,29.58,29.58,0,0
20130205,29.585,2013-02-05,29.585,29.585,0,0
20130206,29.622,2013-02-06,29.622,29.622,0,0
20130207,29.63,2013-02-07,29.63,29.63,0,0
20130208,29.75,2013-02-08,29.75,29.75,0,0
20130218,29.709,2013-02-18,29.709,29.709,0,0
20130219,29.686,2013-02-19,29.686,29.686,0,0
20130220,29.6,2013-02-20,29.6,29.6,0,0
20130221,29.68,2013-02-21,29.68,29.68,0,0
20130222,29.658,2013-02-22,29.658,29.658,0,0
20130223,29.658,2013-02-23,29.658,29.658,0,0
20130225,29.702,2013-02-25,29.702,29.702,0,0
20130226,29.74,2013-02-26,29.74,29.74,0,0
20130227,29.705,2013-02-27,29.705,29.705,0,0
20130301,29.666,2013-03-01,29.666,29.666,0,0
20130304,29.77,2013-03-04,29.77,29.77,0,0
20130305,29.72,2013-03-05,29.72,29.72,0,0
20130306,29.67,2013-03-06,29.67,29.67,0,0
20130307,29.695,2013-03-07,29.695,29.695,0,0
20130308,29.718,2013-03-08,29.718,29.718,0,0
20130311,29.74,2013-03-11,29.74,29.74,0,0
20130312,29.73,2013-03-12,29.73,29.73,0,0
20130313,29.735,2013-03-13,29.735,29.735,0,0
20130314,29.8,2013-03-14,29.8,29.8,0,0
20130315,29.762,2013-03-15,29.762,29.762,0,0
20130318,29.815,2013-03-18,29.815,29.815,0,0
20130319,29.801,2013-03-19,29.801,29.801,0,0
20130320,29.845,2013-03-20,29.845,29.845,0,0
20130321,29.853,2013-03-21,29.853,29.853,0,0
20130322,29.909,2013-03-22,29.909,29.909,0,0
20130325,29.889,2013-03-25,29.889,29.889,0,0
20130326,29.891,2013-03-26,29.891,29.891,0,0
20130327,29.941,2013-03-27,29.941,29.941,0,0
20130328,29.94,2013-03-28,29.94,29.94,0,0
20130329,29.875,2013-03-29,29.875,29.875,0,0
20130401,29.928,2013-04-01,29.928,29.928,0,0
20130402,29.92,2013-04-02,29.92,29.92,0,0
20130403,29.925,2013-04-03,29.925,29.925,0,0
20130408,30.06,2013-04-08,30.06,30.06,0,0
20130409,30.05,2013-04-09,30.05,30.05,0,0
20130410,29.998,2013-04-10,29.998,29.998,0,0
20130411,29.98,2013-04-11,29.98,29.98,0,0
20130412,29.995,2013-04-12,29.995,29.995,0,0
20130415,29.927,2013-04-15,29.927,29.927,0,0
20130416,29.928,2013-04-16,29.928,29.928,0,0
20130417,29.9,2013-04-17,29.9,29.9,0,0
20130418,29.91,2013-04-18,29.91,29.91,0,0
20130419,29.84,2013-04-19,29.84,29.84,0,0
20130422,29.87,2013-04-22,29.87,29.87,0,0
20130423,29.872,2013-04-23,29.872,29.872,0,0
20130424,29.832,2013-04-24,29.832,29.832,0,0
20130425,29.75,2013-04-25,29.75,29.75,0,0
20130426,29.705,2013-04-26,29.705,29.705,0,0
20130429,29.606,2013-04-29,29.606,29.606,0,0
20130430,29.616,2013-04-30,29.616,29.616,0,0
20130502,29.636,2013-05-02,29.636,29.636,0,0
20130503,29.61,2013-05-03,29.61,29.61,0,0
20130506,29.626,2013-05-06,29.626,29.626,0,0
20130507,29.59,2013-05-07,29.59,29.59,0,0
20130508,29.5,2013-05-08,29.5,29.5,0,0
20130509,29.51,2013-05-09,29.51,29.51,0,0
20130510,29.8,2013-05-10,29.8,29.8,0,0
20130513,29.92,2013-05-13,29.92,29.92,0,0
20130514,29.906,2013-05-14,29.906,29.906,0,0
20130515,30.028,2013-05-15,30.028,30.028,0,0
20130516,30.05,2013-05-16,30.05,30.05,0,0
20130517,30.06,2013-05-17,30.06,30.06,0,0
20130520,30.03,2013-05-20,30.03,30.03,0,0
20130521,29.942,2013-05-21,29.942,29.942,0,0
20130522,29.96,2013-05-22,29.96,29.96,0,0
20130523,30.025,2013-05-23,30.025,30.025,0,0
20130524,30.03,2013-05-24,30.03,30.03,0,0
20130527,29.971,2013-05-27,29.971,29.971,0,0
20130528,30.057,2013-05-28,30.057,30.057,0,0
20130529,30.12,2013-05-29,30.12,30.12,0,0
20130530,30.125,2013-05-30,30.125,30.125,0,0
20130531,30.06,2013-05-31,30.06,30.06,0,0
20130603,30.07,2013-06-03,30.07,30.07,0,0
20130604,30.02,2013-06-04,30.02,30.02,0,0
20130605,29.91,2013-06-05,29.91,29.91,0,0
20130606,29.915,2013-06-06,29.915,29.915,0,0
20130607,29.871,2013-06-07,29.871,29.871,0,0
20130610,30.066,2013-06-10,30.066,30.066,0,0
20130611,30.16,2013-06-11,30.16,30.16,0,0
20130613,30.162,2013-06-13,30.162,30.162,0,0
20130614,29.97,2013-06-14,29.97,29.97,0,0
20130617,29.972,2013-06-17,29.972,29.972,0,0
20130618,30.002,2013-06-18,30.002,30.002,0,0
20130619,29.96,2013-06-19,29.96,29.96,0,0
20130620,30.16,2013-06-20,30.16,30.16,0,0
20130621,30.28,2013-06-21,30.28,30.28,0,0
20130624,30.35,2013-06-24,30.35,30.35,0,0
20130625,30.26,2013-06-25,30.26,30.26,0,0
20130626,30.25,2013-06-26,30.25,30.25,0,0
20130627,30.191,2013-06-27,30.191,30.191,0,0
20130628,30.12,2013-06-28,30.12,30.12,0,0
20130701,30.115,2013-07-01,30.115,30.115,0,0
20130702,30.12,2013-07-02,30.12,30.12,0,0
20130703,30.302,2013-07-03,30.302,30.302,0,0
20130704,30.199,2013-07-04,30.199,30.199,0,0
20130705,30.218,2013-07-05,30.218,30.218,0,0
20130708,30.342,2013-07-08,30.342,30.342,0,0
20130709,30.12,2013-07-09,30.12,30.12,0,0
20130710,30.085,2013-07-10,30.085,30.085,0,0
20130711,29.952,2013-07-11,29.952,29.952,0,0
20130712,29.932,2013-07-12,29.932,29.932,0,0
20130715,29.952,2013-07-15,29.952,29.952,0,0
20130716,29.878,2013-07-16,29.878,29.878,0,0
20130717,29.925,2013-07-17,29.925,29.925,0,0
20130718,30.025,2013-07-18,30.025,30.025,0,0
20130719,29.978,2013-07-19,29.978,29.978,0,0
20130722,29.935,2013-07-22,29.935,29.935,0,0
20130723,29.92,2013-07-23,29.92,29.92,0,0
20130724,29.942,2013-07-24,29.942,29.942,0,0
20130725,29.978,2013-07-25,29.978,29.978,0,0
20130726,29.95,2013-07-26,29.95,29.95,0,0
20130729,29.96,2013-07-29,29.96,29.96,0,0
20130730,30.005,2013-07-30,30.005,30.005,0,0
20130731,30.12,2013-07-31,30.12,30.12,0,0
20130801,30.125,2013-08-01,30.125,30.125,0,0
20130802,30.129,2013-08-02,30.129,30.129,0,0
20130805,29.95,2013-08-05,29.95,29.95,0,0
20130806,29.995,2013-08-06,29.995,29.995,0,0
20130807,30.025,2013-08-07,30.025,30.025,0,0
20130808,29.96,2013-08-08,29.96,29.96,0,0
20130809,29.955,2013-08-09,29.955,29.955,0,0
20130812,29.98,2013-08-12,29.98,29.98,0,0
20130813,30.002,2013-08-13,30.002,30.002,0,0
20130814,30.032,2013-08-14,30.032,30.032,0,0
20130815,30.035,2013-08-15,30.035,30.035,0,0
20130816,30.002,2013-08-16,30.002,30.002,0,0
20130819,30.032,2013-08-19,30.032,30.032,0,0
20130820,30.092,2013-08-20,30.092,30.092,0,0
20130822,30.127,2013-08-22,30.127,30.127,0,0
20130823,30.053,2013-08-23,30.053,30.053,0,0
20130826,30.015,2013-08-26,30.015,30.015,0,0
20130827,30.06,2013-08-27,30.06,30.06,0,0
20130828,30.05,2013-08-28,30.05,30.05,0,0
20130829,30.012,2013-08-29,30.012,30.012,0,0
20130830,29.983,2013-08-30,29.983,29.983,0,0
20130902,29.9,2013-09-02,29.9,29.9,0,0
20130903,29.92,2013-09-03,29.92,29.92,0,0
20130904,29.885,2013-09-04,29.885,29.885,0,0
20130905,29.985,2013-09-05,29.985,29.985,0,0
20130906,29.9,2013-09-06,29.9,29.9,0,0
20130909,29.825,2013-09-09,29.825,29.825,0,0
20130910,29.76,2013-09-10,29.76,29.76,0,0
20130911,29.828,2013-09-11,29.828,29.828,0,0
20130912,29.783,2013-09-12,29.783,29.783,0,0
20130913,29.842,2013-09-13,29.842,29.842,0,0
20130914,29.842,2013-09-14,29.842,29.842,0,0
20130916,29.721,2013-09-16,29.721,29.721,0,0
20130917,29.76,2013-09-17,29.76,29.76,0,0
20130918,29.752,2013-09-18,29.752,29.752,0,0
20130923,29.629,2013-09-23,29.629,29.629,0,0
20130924,29.632,2013-09-24,29.632,29.632,0,0
20130925,29.69,2013-09-25,29.69,29.69,0,0
20130926,29.673,2013-09-26,29.673,29.673,0,0
20130927,29.656,2013-09-27,29.656,29.656,0,0
20130930,29.67,2013-09-30,29.67,29.67,0,0
20131001,29.615,2013-10-01,29.615,29.615,0,0
20131002,29.61,2013-10-02,29.61,29.61,0,0
20131003,29.532,2013-10-03,29.532,29.532,0,0
20131004,29.502,2013-10-04,29.502,29.502,0,0
20131007,29.536,2013-10-07,29.536,29.536,0,0
20131008,29.542,2013-10-08,29.542,29.542,0,0
20131009,29.548,2013-10-09,29.548,29.548,0,0
20131011,29.49,2013-10-11,29.49,29.49,0,0
20131014,29.495,2013-10-14,29.495,29.495,0,0
20131015,29.445,2013-10-15,29.445,29.445,0,0
20131016,29.46,2013-10-16,29.46,29.46,0,0
20131017,29.452,2013-10-17,29.452,29.452,0,0
20131018,29.446,2013-10-18,29.446,29.446,0,0
20131021,29.482,2013-10-21,29.482,29.482,0,0
20131022,29.466,2013-10-22,29.466,29.466,0,0
20131023,29.425,2013-10-23,29.425,29.425,0,0
20131024,29.452,2013-10-24,29.452,29.452,0,0
20131025,29.455,2013-10-25,29.455,29.455,0,0
20131028,29.46,2013-10-28,29.46,29.46,0,0
20131029,29.472,2013-10-29,29.472,29.472,0,0
20131030,29.475,2013-10-30,29.475,29.475,0,0
20131031,29.455,2013-10-31,29.455,29.455,0,0
20131101,29.47,2013-11-01,29.47,29.47,0,0
20131104,29.506,2013-11-04,29.506,29.506,0,0
20131105,29.466,2013-11-05,29.466,29.466,0,0
20131106,29.48,2013-11-06,29.48,29.48,0,0
20131107,29.485,2013-11-07,29.485,29.485,0,0
20131108,29.505,2013-11-08,29.505,29.505,0,0
20131111,29.625,2013-11-11,29.625,29.625,0,0
20131112,29.636,2013-11-12,29.636,29.636,0,0
20131113,29.65,2013-11-13,29.65,29.65,0,0
20131114,29.606,2013-11-14,29.606,29.606,0,0
20131115,29.62,2013-11-15,29.62,29.62,0,0
20131118,29.58,2013-11-18,29.58,29.58,0,0
20131119,29.532,2013-11-19,29.532,29.532,0,0
20131120,29.572,2013-11-20,29.572,29.572,0,0
20131121,29.636,2013-11-21,29.636,29.636,0,0
20131122,29.645,2013-11-22,29.645,29.645,0,0
20131125,29.675,2013-11-25,29.675,29.675,0,0
20131126,29.652,2013-11-26,29.652,29.652,0,0
20131127,29.672,2013-11-27,29.672,29.672,0,0
20131128,29.68,2013-11-28,29.68,29.68,0,0
20131129,29.679,2013-11-29,29.679,29.679,0,0
20131202,29.636,2013-12-02,29.636,29.636,0,0
20131203,29.702,2013-12-03,29.702,29.702,0,0
20131204,29.692,2013-12-04,29.692,29.692,0,0
20131205,29.69,2013-12-05,29.69,29.69,0,0
20131206,29.665,2013-12-06,29.665,29.665,0,0
20131209,29.63,2013-12-09,29.63,29.63,0,0
20131210,29.635,2013-12-10,29.635,29.635,0,0
20131211,29.64,2013-12-11,29.64,29.64,0,0
20131212,29.66,2013-12-12,29.66,29.66,0,0
20131213,29.689,2013-12-13,29.689,29.689,0,0
20131216,29.706,2013-12-16,29.706,29.706,0,0
20131217,29.716,2013-12-17,29.716,29.716,0,0
20131218,29.745,2013-12-18,29.745,29.745,0,0
20131219,29.945,2013-12-19,29.945,29.945,0,0
20131220,29.98,2013-12-20,29.98,29.98,0,0
20131223,30.009,2013-12-23,30.009,30.009,0,0
20131224,30.039,2013-12-24,30.039,30.039,0,0
20131225,30.047,2013-12-25,30.047,30.047,0,0
20131226,30.06,2013-12-26,30.06,30.06,0,0
20131227,30.025,2013-12-27,30.025,30.025,0,0
20131230,30.03,2013-12-30,30.03,30.03,0,0
20131231,29.95,2013-12-31,29.95,29.95,0,0
20140102,29.979,2014-01-02,29.979,29.979,0,0
20140103,30.039,2014-01-03,30.039,30.039,0,0
20140106,30.235,2014-01-06,30.235,30.235,0,0
20140107,30.315,2014-01-07,30.315,30.315,0,0
20140108,30.24,2014-01-08,30.24,30.24,0,0
20140109,30.252,2014-01-09,30.252,30.252,0,0
20140110,30.212,2014-01-10,30.212,30.212,0,0
20140113,30.112,2014-01-13,30.112,30.112,0,0
20140114,30.159,2014-01-14,30.159,30.159,0,0
20140115,30.236,2014-01-15,30.236,30.236,0,0
20140116,30.256,2014-01-16,30.256,30.256,0,0
20140117,30.221,2014-01-17,30.221,30.221,0,0
20140120,30.256,2014-01-20,30.256,30.256,0,0
20140121,30.29,2014-01-21,30.29,30.29,0,0
20140122,30.32,2014-01-22,30.32,30.32,0,0
20140123,30.41,2014-01-23,30.41,30.41,0,0
20140124,30.42,2014-01-24,30.42,30.42,0,0
20140127,30.511,2014-01-27,30.511,30.511,0,0
20140128,30.451,2014-01-28,30.451,30.451,0,0
20140129,30.376,2014-01-29,30.376,30.376,0,0
20140205,30.42,2014-02-05,30.42,30.42,0,0
20140206,30.429,2014-02-06,30.429,30.429,0,0
20140207,30.406,2014-02-07,30.406,30.406,0,0
20140210,30.38,2014-02-10,30.38,30.38,0,0
20140211,30.406,2014-02-11,30.406,30.406,0,0
20140212,30.346,2014-02-12,30.346,30.346,0,0
20140213,30.408,2014-02-13,30.408,30.408,0,0
20140214,30.347,2014-02-14,30.347,30.347,0,0
20140217,30.285,2014-02-17,30.285,30.285,0,0
20140218,30.339,2014-02-18,30.339,30.339,0,0
20140219,30.332,2014-02-19,30.332,30.332,0,0
20140220,30.392,2014-02-20,30.392,30.392,0,0
20140221,30.395,2014-02-21,30.395,30.395,0,0
20140224,30.425,2014-02-24,30.425,30.425,0,0
20140225,30.402,2014-02-25,30.402,30.402,0,0
20140226,30.35,2014-02-26,30.35,30.35,0,0
20140227,30.355,2014-02-27,30.355,30.355,0,0
20140303,30.369,2014-03-03,30.369,30.369,0,0
20140304,30.38,2014-03-04,30.38,30.38,0,0
20140305,30.352,2014-03-05,30.352,30.352,0,0
20140306,30.323,2014-03-06,30.323,30.323,0,0
20140307,30.302,2014-03-07,30.302,30.302,0,0
20140310,30.325,2014-03-10,30.325,30.325,0,0
20140311,30.305,2014-03-11,30.305,30.305,0,0
20140312,30.375,2014-03-12,30.375,30.375,0,0
20140313,30.352,2014-03-13,30.352,30.352,0,0
20140314,30.381,2014-03-14,30.381,30.381,0,0
20140317,30.352,2014-03-17,30.352,30.352,0,0
20140318,30.386,2014-03-18,30.386,30.386,0,0
20140319,30.437,2014-03-19,30.437,30.437,0,0
20140320,30.589,2014-03-20,30.589,30.589,0,0
20140321,30.652,2014-03-21,30.652,30.652,0,0
20140324,30.622,2014-03-24,30.622,30.622,0,0
20140325,30.619,2014-03-25,30.619,30.619,0,0
20140326,30.605,2014-03-26,30.605,30.605,0,0
20140327,30.582,2014-03-27,30.582,30.582,0,0
20140328,30.552,2014-03-28,30.552,30.552,0,0
20140331,30.51,2014-03-31,30.51,30.51,0,0
20140401,30.435,2014-04-01,30.435,30.435,0,0
20140402,30.375,2014-04-02,30.375,30.375,0,0
20140403,30.38,2014-04-03,30.38,30.38,0,0
20140407,30.32,2014-04-07,30.32,30.32,0,0
20140408,30.27,2014-04-08,30.27,30.27,0,0
20140409,30.162,2014-04-09,30.162,30.162,0,0
20140410,30.13,2014-04-10,30.13,30.13,0,0
20140411,30.132,2014-04-11,30.132,30.132,0,0
20140414,30.233,2014-04-14,30.233,30.233,0,0
20140415,30.235,2014-04-15,30.235,30.235,0,0
20140416,30.201,2014-04-16,30.201,30.201,0,0
20140417,30.221,2014-04-17,30.221,30.221,0,0
20140418,30.23,2014-04-18,30.23,30.23,0,0
20140421,30.268,2014-04-21,30.268,30.268,0,0
20140422,30.303,2014-04-22,30.303,30.303,0,0
20140423,30.326,2014-04-23,30.326,30.326,0,0
20140424,30.306,2014-04-24,30.306,30.306,0,0
20140425,30.32,2014-04-25,30.32,30.32,0,0
20140428,30.285,2014-04-28,30.285,30.285,0,0
20140429,30.25,2014-04-29,30.25,30.25,0,0
20140430,30.258,2014-04-30,30.258,30.258,0,0
20140502,30.212,2014-05-02,30.212,30.212,0,0
20140505,30.171,2014-05-05,30.171,30.171,0,0
20140506,30.176,2014-05-06,30.176,30.176,0,0
20140507,30.165,2014-05-07,30.165,30.165,0,0
20140508,30.167,2014-05-08,30.167,30.167,0,0
20140509,30.175,2014-05-09,30.175,30.175,0,0
20140512,30.192,2014-05-12,30.192,30.192,0,0
20140513,30.212,2014-05-13,30.212,30.212,0,0
20140514,30.22,2014-05-14,30.22,30.22,0,0
20140515,30.203,2014-05-15,30.203,30.203,0,0
20140516,30.208,2014-05-16,30.208,30.208,0,0
20140519,30.185,2014-05-19,30.185,30.185,0,0
20140520,30.202,2014-05-20,30.202,30.202,0,0
20140521,30.216,2014-05-21,30.216,30.216,0,0
20140522,30.178,2014-05-22,30.178,30.178,0,0
20140523,30.18,2014-05-23,30.18,30.18,0,0
20140526,30.16,2014-05-26,30.16,30.16,0,0
20140527,30.171,2014-05-27,30.171,30.171,0,0
20140528,30.151,2014-05-28,30.151,30.151,0,0
20140529,30.128,2014-05-29,30.128,30.128,0,0
20140530,30.05,2014-05-30,30.05,30.05,0,0
20140603,30.064,2014-06-03,30.064,30.064,0,0
20140604,30.102,2014-06-04,30.102,30.102,0,0
20140605,30.088,2014-06-05,30.088,30.088,0,0
20140606,30.08,2014-06-06,30.08,30.08,0,0
20140609,30.048,2014-06-09,30.048,30.048,0,0
20140610,30.05,2014-06-10,30.05,30.05,0,0
20140611,30.039,2014-06-11,30.039,30.039,0,0
20140612,30.045,2014-06-12,30.045,30.045,0,0
20140613,30.053,2014-06-13,30.053,30.053,0,0
20140616,30.061,2014-06-16,30.061,30.061,0,0
20140617,30.066,2014-06-17,30.066,30.066,0,0
20140618,30.071,2014-06-18,30.071,30.071,0,0
20140619,30.036,2014-06-19,30.036,30.036,0,0
20140620,30.065,2014-06-20,30.065,30.065,0,0
20140623,30.039,2014-06-23,30.039,30.039,0,0
20140624,30.031,2014-06-24,30.031,30.031,0,0
20140625,30.051,2014-06-25,30.051,30.051,0,0
20140626,29.992,2014-06-26,29.992,29.992,0,0
20140627,29.962,2014-06-27,29.962,29.962,0,0
20140630,29.915,2014-06-30,29.915,29.915,0,0
20140701,29.935,2014-07-01,29.935,29.935,0,0
20140702,29.905,2014-07-02,29.905,29.905,0,0
20140703,29.935,2014-07-03,29.935,29.935,0,0
20140704,29.937,2014-07-04,29.937,29.937,0,0
20140707,29.96,2014-07-07,29.96,29.96,0,0
20140708,29.97,2014-07-08,29.97,29.97,0,0
20140709,29.962,2014-07-09,29.962,29.962,0,0
20140710,29.945,2014-07-10,29.945,29.945,0,0
20140711,29.99,2014-07-11,29.99,29.99,0,0
20140714,30.001,2014-07-14,30.001,30.001,0,0
20140715,30.042,2014-07-15,30.042,30.042,0,0
20140716,30.072,2014-07-16,30.072,30.072,0,0
20140717,30.046,2014-07-17,30.046,30.046,0,0
20140718,30.051,2014-07-18,30.051,30.051,0,0
20140721,30.037,2014-07-21,30.037,30.037,0,0
20140722,30.035,2014-07-22,30.035,30.035,0,0
20140724,30.052,2014-07-24,30.052,30.052,0,0
20140725,30.035,2014-07-25,30.035,30.035,0,0
20140728,30.037,2014-07-28,30.037,30.037,0,0
20140729,30.005,2014-07-29,30.005,30.005,0,0
20140730,30.01,2014-07-30,30.01,30.01,0,0
20140731,30.04,2014-07-31,30.04,30.04,0,0
20140801,30.069,2014-08-01,30.069,30.069,0,0
20140804,30.04,2014-08-04,30.04,30.04,0,0
20140805,30.045,2014-08-05,30.045,30.045,0,0
20140806,30.056,2014-08-06,30.056,30.056,0,0
20140807,30.061,2014-08-07,30.061,30.061,0,0
20140808,30.066,2014-08-08,30.066,30.066,0,0
20140811,30.052,2014-08-11,30.052,30.052,0,0
20140812,30.06,2014-08-12,30.06,30.06,0,0
20140813,30.065,2014-08-13,30.065,30.065,0,0
20140814,30.045,2014-08-14,30.045,30.045,0,0
