日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
 99/09/01,"7,643.61","7,679.43","7,625.72","7,668.25", 99/09/01,"10,186.90",2010-09-01,7643.61,7679.43,7625.72,7668.25,10186.9,0,0
 99/09/02,"7,764.80","7,780.53","7,715.31","7,720.82", 99/09/02,"10,257.18",2010-09-02,7764.8,7780.53,7715.31,7720.82,10257.18,0,0
 99/09/03,"7,770.93","7,830.21","7,770.93","7,830.21", 99/09/03,"10,402.70",2010-09-03,7770.93,7830.21,7770.93,7830.21,10402.7,0,0
 99/09/06,"7,879.70","7,902.56","7,841.83","7,890.95", 99/09/06,"10,483.58",2010-09-06,7879.7,7902.56,7841.83,7890.95,10483.58,0,0
 99/09/07,"7,914.38","7,922.07","7,876.67","7,884.40", 99/09/07,"10,474.89",2010-09-07,7914.38,7922.07,7876.67,7884.4,10474.89,0,0
 99/09/08,"7,866.35","7,898.76","7,824.65","7,851.31", 99/09/08,"10,432.23",2010-09-08,7866.35,7898.76,7824.65,7851.31,10432.23,0,0
 99/09/09,"7,901.83","7,903.47","7,817.87","7,835.54", 99/09/09,"10,411.70",2010-09-09,7901.83,7903.47,7817.87,7835.54,10411.7,0,0
 99/09/10,"7,900.56","7,911.66","7,859.33","7,890.11", 99/09/10,"10,484.47",2010-09-10,7900.56,7911.66,7859.33,7890.11,10484.47,0,0
 99/09/13,"7,961.98","8,091.30","7,946.98","8,091.30", 99/09/13,"10,752.83",2010-09-13,7961.98,8091.3,7946.98,8091.3,10752.83,0,0
 99/09/14,"8,121.68","8,132.60","8,081.79","8,132.60", 99/09/14,"10,808.45",2010-09-14,8121.68,8132.6,8081.79,8132.6,10808.45,0,0
 99/09/15,"8,152.63","8,163.82","8,113.97","8,163.82", 99/09/15,"10,851.23",2010-09-15,8152.63,8163.82,8113.97,8163.82,10851.23,0,0
 99/09/16,"8,174.85","8,182.80","8,099.75","8,099.75", 99/09/16,"10,766.63",2010-09-16,8174.85,8182.8,8099.75,8099.75,10766.63,0,0
 99/09/17,"8,150.94","8,197.82","8,134.30","8,158.33", 99/09/17,"10,844.54",2010-09-17,8150.94,8197.82,8134.3,8158.33,10844.54,0,0
 99/09/20,"8,174.88","8,195.74","8,161.82","8,186.96", 99/09/20,"10,882.68",2010-09-20,8174.88,8195.74,8161.82,8186.96,10882.68,0,0
 99/09/21,"8,249.60","8,251.42","8,177.40","8,196.40", 99/09/21,"10,895.23",2010-09-21,8249.6,8251.42,8177.4,8196.4,10895.23,0,0
 99/09/23,"8,201.68","8,223.22","8,154.97","8,202.54", 99/09/23,"10,903.94",2010-09-23,8201.68,8223.22,8154.97,8202.54,10903.94,0,0
 99/09/24,"8,182.16","8,190.96","8,129.21","8,166.62", 99/09/24,"10,856.19",2010-09-24,8182.16,8190.96,8129.21,8166.62,10856.19,0,0
 99/09/27,"8,239.11","8,240.86","8,189.38","8,191.54", 99/09/27,"10,889.46",2010-09-27,8239.11,8240.86,8189.38,8191.54,10889.46,0,0
 99/09/28,"8,201.81","8,211.42","8,173.26","8,189.44", 99/09/28,"10,886.89",2010-09-28,8201.81,8211.42,8173.26,8189.44,10886.89,0,0
 99/09/29,"8,241.65","8,286.93","8,218.75","8,240.89", 99/09/29,"10,955.28",2010-09-29,8241.65,8286.93,8218.75,8240.89,10955.28,0,0
 99/09/30,"8,259.24","8,267.55","8,204.84","8,237.78", 99/09/30,"10,951.40",2010-09-30,8259.24,8267.55,8204.84,8237.78,10951.4,0,0
