日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
100/12/01,"7,132.41","7,199.26","7,129.07","7,178.69",100/12/01,"9,931.44",2011-12-01,7132.41,7199.26,7129.07,7178.69,9931.44,0,0
100/12/02,"7,164.00","7,186.66","7,109.71","7,140.68",100/12/02,"9,878.85",2011-12-02,7164.0,7186.66,7109.71,7140.68,9878.85,0,0
100/12/05,"7,149.58","7,149.59","7,057.33","7,098.08",100/12/05,"9,819.92",2011-12-05,7149.58,7149.59,7057.33,7098.08,9819.92,0,0
100/12/06,"7,075.84","7,075.84","6,956.28","6,956.28",100/12/06,"9,623.74",2011-12-06,7075.84,7075.84,6956.28,6956.28,9623.74,0,0
100/12/07,"7,004.18","7,046.39","6,992.27","7,033.00",100/12/07,"9,729.89",2011-12-07,7004.18,7046.39,6992.27,7033.0,9729.89,0,0
100/12/08,"7,018.64","7,018.64","6,907.95","6,982.90",100/12/08,"9,660.57",2011-12-08,7018.64,7018.64,6907.95,6982.9,9660.57,0,0
100/12/09,"6,891.47","6,927.99","6,831.39","6,893.30",100/12/09,"9,536.62",2011-12-09,6891.47,6927.99,6831.39,6893.3,9536.62,0,0
100/12/12,"6,975.62","7,002.09","6,923.88","6,949.04",100/12/12,"9,613.73",2011-12-12,6975.62,7002.09,6923.88,6949.04,9613.73,0,0
100/12/13,"6,883.08","6,919.68","6,850.88","6,896.31",100/12/13,"9,540.78",2011-12-13,6883.08,6919.68,6850.88,6896.31,9540.78,0,0
100/12/14,"6,912.54","6,926.09","6,860.39","6,922.57",100/12/14,"9,577.10",2011-12-14,6912.54,6926.09,6860.39,6922.57,9577.1,0,0
100/12/15,"6,874.18","6,874.18","6,764.59","6,764.59",100/12/15,"9,358.55",2011-12-15,6874.18,6874.18,6764.59,6764.59,9358.55,0,0
100/12/16,"6,783.02","6,810.08","6,757.33","6,785.09",100/12/16,"9,386.90",2011-12-16,6783.02,6810.08,6757.33,6785.09,9386.9,0,0
100/12/19,"6,780.64","6,780.64","6,609.11","6,633.33",100/12/19,"9,176.95",2011-12-19,6780.64,6780.64,6609.11,6633.33,9176.95,0,0
100/12/20,"6,654.67","6,696.93","6,646.30","6,662.64",100/12/20,"9,217.51",2011-12-20,6654.67,6696.93,6646.3,6662.64,9217.51,0,0
100/12/21,"6,878.63","6,966.48","6,878.63","6,966.48",100/12/21,"9,637.85",2011-12-21,6878.63,6966.48,6878.63,6966.48,9637.85,0,0
100/12/22,"6,968.22","6,989.59","6,940.85","6,966.35",100/12/22,"9,637.67",2011-12-22,6968.22,6989.59,6940.85,6966.35,9637.67,0,0
100/12/23,"7,035.10","7,122.28","7,035.10","7,110.73",100/12/23,"9,837.42",2011-12-23,7035.1,7122.28,7035.1,7110.73,9837.42,0,0
100/12/26,"7,125.04","7,125.67","7,078.06","7,092.58",100/12/26,"9,812.31",2011-12-26,7125.04,7125.67,7078.06,7092.58,9812.31,0,0
100/12/27,"7,085.50","7,107.67","7,043.64","7,085.03",100/12/27,"9,801.87",2011-12-27,7085.5,7107.67,7043.64,7085.03,9801.87,0,0
100/12/28,"7,086.10","7,093.47","7,036.92","7,056.67",100/12/28,"9,762.63",2011-12-28,7086.1,7093.47,7036.92,7056.67,9762.63,0,0
100/12/29,"7,026.86","7,074.82","6,998.97","7,074.82",100/12/29,"9,787.73",2011-12-29,7026.86,7074.82,6998.97,7074.82,9787.73,0,0
100/12/30,"7,109.85","7,139.03","7,054.79","7,072.08",100/12/30,"9,783.94",2011-12-30,7109.85,7139.03,7054.79,7072.08,9783.94,0,0
