日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
101/07/02,"7,332.09","7,359.99","7,318.22","7,345.16",101/07/02,"10,175.26",2012-07-02,7332.09,7359.99,7318.22,7345.16,10175.26,0,0
101/07/03,"7,363.37","7,431.70","7,357.67","7,418.36",101/07/03,"10,281.59",2012-07-03,7363.37,7431.7,7357.67,7418.36,10281.59,0,0
101/07/04,"7,414.56","7,442.55","7,397.80","7,422.59",101/07/04,"10,351.39",2012-07-04,7414.56,7442.55,7397.8,7422.59,10351.39,0,0
101/07/05,"7,412.55","7,426.62","7,376.45","7,387.78",101/07/05,"10,325.78",2012-07-05,7412.55,7426.62,7376.45,7387.78,10325.78,0,0
101/07/06,"7,392.78","7,406.62","7,328.03","7,368.59",101/07/06,"10,300.17",2012-07-06,7392.78,7406.62,7328.03,7368.59,10300.17,0,0
101/07/09,"7,301.72","7,333.28","7,293.11","7,309.96",101/07/09,"10,247.64",2012-07-09,7301.72,7333.28,7293.11,7309.96,10247.64,0,0
101/07/10,"7,305.76","7,328.75","7,228.88","7,251.35",101/07/10,"10,167.78",2012-07-10,7305.76,7328.75,7228.88,7251.35,10167.78,0,0
101/07/11,"7,207.08","7,261.59","7,202.38","7,257.91",101/07/11,"10,190.23",2012-07-11,7207.08,7261.59,7202.38,7257.91,10190.23,0,0
101/07/12,"7,240.88","7,242.78","7,130.93","7,130.93",101/07/12,"10,021.66",2012-07-12,7240.88,7242.78,7130.93,7130.93,10021.66,0,0
101/07/13,"7,113.14","7,153.85","7,103.71","7,104.27",101/07/13,"9,987.44",2012-07-13,7113.14,7153.85,7103.71,7104.27,9987.44,0,0
101/07/16,"7,135.94","7,147.38","7,085.38","7,090.04",101/07/16,"9,979.59",2012-07-16,7135.94,7147.38,7085.38,7090.04,9979.59,0,0
101/07/17,"7,056.80","7,133.05","7,051.76","7,127.00",101/07/17,"10,063.85",2012-07-17,7056.8,7133.05,7051.76,7127.0,10063.85,0,0
101/07/18,"7,132.65","7,132.65","7,046.09","7,049.05",101/07/18,"9,957.71",2012-07-18,7132.65,7132.65,7046.09,7049.05,9957.71,0,0
101/07/19,"7,109.33","7,163.75","7,098.18","7,148.57",101/07/19,"10,107.93",2012-07-19,7109.33,7163.75,7098.18,7148.57,10107.93,0,0
101/07/20,"7,136.48","7,164.68","7,130.71","7,164.68",101/07/20,"10,134.82",2012-07-20,7136.48,7164.68,7130.71,7164.68,10134.82,0,0
101/07/23,"7,105.99","7,105.99","6,996.18","7,028.73",101/07/23,"9,943.69",2012-07-23,7105.99,7105.99,6996.18,7028.73,9943.69,0,0
101/07/24,"7,004.44","7,015.76","6,968.78","7,008.35",101/07/24,"9,920.62",2012-07-24,7004.44,7015.76,6968.78,7008.35,9920.62,0,0
101/07/25,"6,932.12","7,036.95","6,922.73","6,979.13",101/07/25,"9,889.50",2012-07-25,6932.12,7036.95,6922.73,6979.13,9889.5,0,0
101/07/26,"7,012.94","7,023.98","6,963.57","6,970.69",101/07/26,"9,891.39",2012-07-26,7012.94,7023.98,6963.57,6970.69,9891.39,0,0
101/07/27,"7,060.43","7,124.49","7,045.31","7,124.49",101/07/27,"10,113.39",2012-07-27,7060.43,7124.49,7045.31,7124.49,10113.39,0,0
101/07/30,"7,159.21","7,184.31","7,146.07","7,158.88",101/07/30,"10,163.39",2012-07-30,7159.21,7184.31,7146.07,7158.88,10163.39,0,0
101/07/31,"7,140.53","7,270.49","7,140.53","7,270.49",101/07/31,"10,325.98",2012-07-31,7140.53,7270.49,7140.53,7270.49,10325.98,0,0
