日期,開盤指數,最高指數,最低指數,收盤指數,日　期,發行量加權股價報酬指數,Date,Open,High,Low,Close,Adj Close,Dividends,Stock Splits
105/01/04,"8,315.79","8,326.33","8,109.09","8,114.26",105/01/04,"12,844.34",2016-01-04,8315.79,8326.33,8109.09,8114.26,12844.34,0,0
105/01/05,"8,105.00","8,142.64","8,055.96","8,075.11",105/01/05,"12,782.35",2016-01-05,8105.0,8142.64,8055.96,8075.11,12782.35,0,0
105/01/06,"8,064.25","8,076.54","7,948.43","7,990.39",105/01/06,"12,648.25",2016-01-06,8064.25,8076.54,7948.43,7990.39,12648.25,0,0
105/01/07,"7,963.24","7,980.50","7,770.16","7,852.06",105/01/07,"12,429.29",2016-01-07,7963.24,7980.5,7770.16,7852.06,12429.29,0,0
105/01/08,"7,811.20","7,906.55","7,788.71","7,893.97",105/01/08,"12,495.63",2016-01-08,7811.2,7906.55,7788.71,7893.97,12495.63,0,0
105/01/11,"7,855.80","7,855.80","7,726.22","7,788.42",105/01/11,"12,328.55",2016-01-11,7855.8,7855.8,7726.22,7788.42,12328.55,0,0
105/01/12,"7,807.93","7,851.81","7,732.11","7,768.45",105/01/12,"12,296.93",2016-01-12,7807.93,7851.81,7732.11,7768.45,12296.93,0,0
105/01/13,"7,799.56","7,865.98","7,786.33","7,824.61",105/01/13,"12,385.83",2016-01-13,7799.56,7865.98,7786.33,7824.61,12385.83,0,0
105/01/14,"7,752.09","7,752.09","7,662.34","7,742.88",105/01/14,"12,256.45",2016-01-14,7752.09,7752.09,7662.34,7742.88,12256.45,0,0
105/01/15,"7,809.00","7,842.34","7,708.66","7,762.01",105/01/15,"12,286.75",2016-01-15,7809.0,7842.34,7708.66,7762.01,12286.75,0,0
105/01/18,"7,678.67","7,834.25","7,627.89","7,811.18",105/01/18,"12,364.57",2016-01-18,7678.67,7834.25,7627.89,7811.18,12364.57,0,0
105/01/19,"7,816.45","7,854.88","7,786.77","7,854.88",105/01/19,"12,433.75",2016-01-19,7816.45,7854.88,7786.77,7854.88,12433.75,0,0
105/01/20,"7,835.17","7,835.17","7,687.60","7,699.12",105/01/20,"12,187.20",2016-01-20,7835.17,7835.17,7687.6,7699.12,12187.2,0,0
105/01/21,"7,713.17","7,748.37","7,664.01","7,664.01",105/01/21,"12,131.61",2016-01-21,7713.17,7748.37,7664.01,7664.01,12131.61,0,0
105/01/22,"7,729.01","7,774.12","7,706.14","7,756.18",105/01/22,"12,277.51",2016-01-22,7729.01,7774.12,7706.14,7756.18,12277.51,0,0
105/01/25,"7,813.73","7,899.66","7,813.73","7,894.15",105/01/25,"12,495.91",2016-01-25,7813.73,7899.66,7813.73,7894.15,12495.91,0,0
105/01/26,"7,832.10","7,848.63","7,799.58","7,828.67",105/01/26,"12,392.26",2016-01-26,7832.1,7848.63,7799.58,7828.67,12392.26,0,0
105/01/27,"7,863.66","7,888.63","7,830.33","7,849.83",105/01/27,"12,425.75",2016-01-27,7863.66,7888.63,7830.33,7849.83,12425.75,0,0
105/01/28,"7,825.22","7,921.06","7,821.12","7,905.10",105/01/28,"12,513.24",2016-01-28,7825.22,7921.06,7821.12,7905.1,12513.24,0,0
105/01/29,"7,880.78","8,080.60","7,876.82","8,080.60",105/01/29,"12,791.05",2016-01-29,7880.78,8080.6,7876.82,8080.6,12791.05,0,0
105/01/30,"8,107.23","8,149.50","8,106.63","8,145.21",105/01/30,"12,893.32",2016-01-30,8107.23,8149.5,8106.63,8145.21,12893.32,0,0
